2009-07-01, USD_JPY,sell,96.24,96.52,96.99,96.18,96.67,1.37,1.33,0.74,1.09,0.43,0.25,0.01,0.01,0.01,0.01,0.00,0.00,75,76,76,75,76,76,78,71,78,64,71,62,0.01,0.01,-0.01,-0.02,96.55,-0.74,-4210,15898,16957,-1067,-17730,96.08,96.33,-0.24,-0.26,94.75,98.27,96.48,96.20,96.99,96.18,96.99,95.32,145.08,96.25,402.2500,189.2000,69.0833,79.0000,-17.8636,15.8077,-97.7813,-89.5476,13.5192,40.8226,61.8,-40.5,28522
2009-07-02, USD_JPY,sell,96.52,95.83,96.88,95.70,96.27,-0.33,0.67,0.64,0.51,0.40,-0.26,-0.00,0.01,0.01,0.01,0.00,-0.00,36,64,38,64,40,65,45,68,45,60,45,58,-0.01,-0.00,-0.00,-0.02,96.06,-0.33,-22407,-4210,15898,16957,-1067,96.04,96.29,-0.24,-29.30,94.74,98.12,96.23,96.38,96.88,95.70,96.99,95.70,144.73,96.44,149.2500,300.9000,140.2500,110.3889,47.7727,14.3077,-105.6875,-79.3810,17.6538,-11.6290,-40.5,-31.1,28754
2009-07-03, USD_JPY,buy,95.83,96.04,96.13,95.71,95.96,-0.21,-0.12,0.88,0.32,0.72,0.61,-0.00,-0.00,0.01,0.00,0.01,0.01,43,51,48,54,49,55,51,58,55,59,55,57,-0.00,-0.01,0.00,0.00,95.98,-0.71,8283,-22407,-4210,15898,16957,96.04,96.27,-0.23,-39.93,94.86,97.78,95.93,96.18,96.18,95.71,96.88,95.70,143.98,96.10,-97.5000,-31.5000,125.0000,8.6667,-13.4545,-81.1923,-99.1250,-110.0238,-32.6538,-24.7097,-31.1,1.9,14222
2009-07-05, USD_JPY,sell,96.06,95.88,96.24,95.85,95.98,-0.64,-0.37,-0.28,0.10,0.16,0.56,-0.01,-0.00,-0.00,0.00,0.00,0.01,13,31,33,40,39,43,42,46,42,47,47,49,-0.00,-0.00,-0.01,-0.00,95.96,-0.67,-1420,8283,-22407,-4210,15898,96.02,96.24,-0.22,-32.28,94.93,97.55,96.01,95.93,96.24,95.85,96.24,95.71,144.17,95.98,-185.7500,-54.8000,-6.9167,-36.5000,32.2727,-8.6923,-33.5937,-110.5000,-102.5577,24.6290,1.9,-77.4,1688
2009-07-06, USD_JPY,sell,95.88,95.22,95.88,94.66,95.20,-0.62,-1.31,-1.03,0.02,-0.57,-0.50,-0.01,-0.01,-0.01,0.00,-0.01,-0.01,24,27,23,35,23,37,23,39,23,40,23,42,-0.00,-0.01,-0.01,-0.02,95.24,0.72,-2718,-1420,8283,-22407,-4210,95.89,96.17,-0.27,-111.82,95.00,97.16,95.41,95.97,95.97,94.66,96.24,94.66,143.21,95.66,-251.7500,-222.3000,-107.0833,-18.3889,-15.8636,-30.8077,-51.3125,-121.5476,-112.3269,-30.1129,-77.4,-10.4,30055
2009-07-07, USD_JPY,sell,95.22,94.63,95.46,94.60,95.10,-1.41,-1.20,-1.90,-0.53,-0.56,-1.15,-0.01,-0.01,-0.02,-0.01,-0.01,-0.01,1,13,1,19,1,21,1,22,1,22,1,24,-0.01,-0.01,-0.02,-0.02,94.83,0.58,-25972,-2718,-1420,8283,-22407,95.70,96.05,-0.35,-159.51,94.94,96.84,94.98,95.55,95.55,94.60,95.88,94.60,142.76,95.15,-167.2500,-284.7000,-254.6667,9.0000,-101.2273,-33.0769,-107.7813,-147.2619,-131.0962,-37.9516,-10.4,-163.2,27715
2009-07-08, USD_JPY,sell,94.62,92.72,94.73,91.80,93.47,-3.16,-3.32,-3.11,-3.44,-2.44,-2.47,-0.03,-0.03,-0.03,-0.04,-0.03,-0.03,20,15,20,15,18,14,17,14,17,14,17,14,-0.03,-0.03,-0.03,-0.04,92.99,0.95,-17963,-25972,-2718,-1420,8283,95.24,95.80,-0.56,-330.36,94.48,96.81,93.47,94.92,94.92,91.80,95.46,91.80,140.63,94.15,-378.5000,-279.6000,-358.7500,-172.8333,-119.1818,-101.5385,-101.6875,-183.0238,-146.9038,-54.6290,-163.2,-41.9,48243
2009-07-09, USD_JPY,sell,92.72,93.17,93.60,92.51,93.05,-2.05,-2.71,-2.87,-3.08,-2.99,-1.99,-0.02,-0.03,-0.03,-0.03,-0.03,-0.02,33,18,30,17,30,16,26,15,26,15,26,15,-0.03,-0.03,-0.02,-0.02,93.11,-0.64,8324,-17963,-25972,-2718,-1420,94.92,95.61,-0.69,-249.03,94.07,96.94,93.00,93.67,93.67,92.51,94.73,91.80,139.86,93.16,-568.2500,-528.3000,-420.9167,-323.9444,-161.4091,-228.4615,-167.0938,-195.7857,-186.0000,-108.8548,-41.9,-49.6,40872
2009-07-10, USD_JPY,sell,93.17,92.57,93.20,91.78,92.55,-2.05,-2.64,-3.30,-3.95,-3.67,-3.59,-0.02,-0.03,-0.03,-0.04,-0.04,-0.04,21,25,19,23,17,22,15,19,15,19,15,19,-0.03,-0.03,-0.03,-0.03,92.53,-0.77,4501,8324,-17963,-25972,-2718,94.56,95.38,-0.82,-231.24,93.60,97.07,92.68,92.94,93.20,91.78,93.60,91.78,139.09,92.77,-565.6250,-535.8000,-507.9167,-421.1667,-280.8182,-218.8077,-168.2813,-170.7143,-206.4615,-184.3226,-49.6,-11.2,37180
2009-07-12, USD_JPY,buy,92.53,92.47,92.53,92.36,92.44,-0.25,-2.16,-2.75,-3.36,-4.05,-3.78,-0.00,-0.02,-0.03,-0.04,-0.04,-0.04,23,26,18,22,16,21,13,18,13,18,13,18,-0.03,-0.03,-0.03,-0.03,92.46,1.48,355,4501,8324,-17963,-25972,94.24,95.17,-0.93,-184.07,93.11,97.13,92.47,92.87,92.87,92.36,93.20,91.78,138.72,92.47,-549.2500,-585.2000,-557.0833,-483.2778,-362.2727,-218.8462,-219.8125,-198.2619,-226.7308,-202.0323,-11.2,5.5,1397
