2010-01-03, USD_JPY,sell,92.94,92.75,93.09,92.70,92.85,0.76,1.04,1.28,1.09,0.92,1.66,0.01,0.01,0.01,0.01,0.01,0.02,75,82,76,83,77,84,80,87,81,88,86,91,0.03,0.03,0.03,0.04,92.82,0.73,-1970,13704,3241,9331,8488,91.73,90.78,0.95,118.96,88.41,93.19,92.87,92.75,93.09,92.70,93.15,91.91,139.44,92.71,254.6250,264.2000,246.5000,135.2778,169.0909,167.5769,195.9063,209.4524,177.1346,195.8548,20.1,-11.2,2624, 23, 1282.
2010-01-04, USD_JPY,sell,92.75,92.48,93.21,92.19,92.73,0.03,0.49,0.77,1.04,0.83,0.66,0.00,0.01,0.01,0.01,0.01,0.01,43,71,56,76,59,77,64,80,64,80,66,83,0.02,0.02,0.03,0.03,92.59,1.13,-11158,-1970,13704,3241,9331,91.84,90.90,0.94,100.04,88.79,93.24,92.66,92.84,93.21,92.19,93.21,92.19,139.31,92.80,111.8750,228.3000,240.6667,159.2222,122.0909,195.1538,201.7500,226.5476,93.5385,187.3548,-11.2,-96.0,26528, 15, 2907.
2010-01-05, USD_JPY,buy,92.48,91.56,92.52,91.25,91.77,-1.49,-0.89,-0.43,0.19,0.12,-0.09,-0.02,-0.01,-0.00,0.00,0.00,-0.00,15,45,15,49,15,50,15,53,20,55,20,57,0.01,0.01,0.01,0.02,91.72,0.61,-14729,-11158,-1970,13704,3241,91.80,90.95,0.85,44.43,89.12,93.16,91.95,92.62,92.62,91.25,93.21,91.25,138.15,92.29,-155.7500,-48.6000,75.1667,98.8333,59.0909,99.4231,134.5625,129.1429,77.3269,182.7903,-96.0,48.6,29039, 15, 2774.
2010-01-06, USD_JPY,buy,91.56,92.37,92.74,91.53,92.26,-0.38,-0.68,-0.09,0.90,0.99,0.93,-0.00,-0.01,-0.00,0.01,0.01,0.01,57,38,57,43,57,44,57,45,57,47,59,48,0.01,0.01,0.02,0.02,92.25,-0.06,11426,-14729,-11158,-1970,13704,91.89,91.06,0.83,68.16,89.43,93.16,92.05,92.02,92.74,91.53,92.74,91.25,138.50,92.01,-87.3750,-81.0000,-4.1667,125.5000,87.3182,66.9615,114.3125,161.4524,97.9231,168.0806,48.6,70.2,29602, 15, 2949.
2010-01-07, USD_JPY,sell,92.36,93.45,93.77,92.11,92.96,0.97,0.71,0.41,1.74,1.99,2.08,0.01,0.01,0.00,0.02,0.02,0.02,87,53,87,53,87,53,87,53,87,54,87,55,0.02,0.02,0.03,0.03,93.20,-0.69,21483,11426,-14729,-11158,-1970,92.13,91.23,0.89,131.77,89.84,93.22,92.93,91.97,93.77,91.97,93.77,91.53,139.83,92.54,140.0000,136.6000,104.5833,222.6667,194.5455,146.1923,193.5625,212.8810,166.4038,196.5484,70.2,-4.8,34910, 13, 3311.
2010-01-08, USD_JPY,sell,93.46,92.66,93.67,92.27,92.91,1.10,0.18,-0.08,0.67,0.95,1.20,0.01,0.00,-0.00,0.01,0.01,0.01,56,66,56,66,56,66,56,66,56,66,56,67,0.01,0.01,0.01,0.02,92.82,0.23,-15836,21483,11426,-14729,-11158,92.21,91.34,0.87,106.54,90.12,93.26,93.01,92.91,93.67,92.27,93.77,92.11,139.80,92.95,287.0000,91.5000,96.7500,177.6667,187.2273,145.4231,152.5312,176.9048,191.5000,167.2903,-4.8,-46.4,36639, 13, 6299.
2010-01-10, USD_JPY,sell,92.68,92.36,92.68,92.23,92.45,-0.00,0.80,-0.12,-0.09,0.38,0.66,-0.00,0.01,-0.00,-0.00,0.00,0.01,37,60,44,62,44,62,44,62,44,62,44,62,0.01,0.01,0.01,0.01,92.41,0.69,-956,-15836,21483,11426,-14729,92.23,91.42,0.82,61.17,90.36,93.26,92.49,93.06,93.06,92.23,93.67,92.23,138.79,92.71,-15.8750,30.9000,-89.3333,-9.8333,82.5455,80.3077,50.4375,128.1905,162.3654,61.1613,-46.4,-23.8,2431, 23, 1330.
2010-01-11, USD_JPY,sell,92.36,92.11,92.67,91.82,92.21,-1.34,-0.25,0.55,-0.93,-0.34,0.12,-0.01,-0.00,0.01,-0.01,-0.00,0.00,15,36,26,42,34,44,34,44,34,44,34,44,0.01,0.01,0.01,0.01,92.18,0.43,-6985,-956,-15836,21483,11426,92.22,91.47,0.75,32.98,90.67,93.20,92.24,92.52,92.67,91.82,92.68,91.82,138.57,92.35,-276.8750,-15.0000,23.8333,-53.3333,54.0000,81.1154,49.5625,109.3333,109.8077,69.4677,-23.8,-71.1,23204, 15, 3313.
2010-01-12, USD_JPY,sell,92.11,91.11,92.43,90.73,91.50,-1.56,-2.35,-1.26,-1.64,-1.94,-1.35,-0.02,-0.03,-0.01,-0.02,-0.02,-0.01,12,21,12,27,12,30,12,30,12,30,12,30,-0.01,-0.00,-0.00,-0.00,91.34,0.68,-20848,-6985,-956,-15836,21483,92.05,91.44,0.60,-59.36,90.76,93.17,91.59,92.24,92.43,90.73,92.67,90.73,137.80,91.91,-309.5000,-268.1000,-51.3333,-73.0556,-30.2727,51.0385,40.7813,72.4286,118.5577,72.1935,-71.1,-20.3,37615, 14, 3124.
2010-01-13, USD_JPY,buy,91.11,91.40,91.56,90.91,91.30,-0.96,-1.26,-2.05,-1.08,-1.34,-1.64,-0.01,-0.01,-0.02,-0.01,-0.01,-0.02,34,20,22,20,22,23,22,23,22,23,22,23,-0.01,-0.00,-0.00,0.00,91.32,-0.65,15376,-20848,-6985,-956,-15836,91.95,91.44,0.51,-84.96,90.90,93.13,91.24,91.61,91.61,90.91,92.43,90.73,137.01,91.41,-279.3750,-422.2000,-368.9167,-183.7222,-144.1818,-39.3846,-4.5938,42.0714,86.8077,68.1613,-20.3,10.8,29577, 14, 2444.
2010-01-14, USD_JPY,sell,91.40,91.28,92.04,90.84,91.41,-0.84,-1.09,-1.39,-0.28,-1.20,-1.47,-0.01,-0.01,-0.01,-0.00,-0.01,-0.02,28,25,28,21,18,17,18,17,18,17,18,17,-0.01,-0.01,-0.00,-0.00,91.36,-0.59,-8208,15376,-20848,-6985,-956,91.84,91.43,0.42,-79.81,90.93,93.12,91.39,91.26,92.04,90.84,92.04,90.84,137.46,91.34,-156.0000,-127.1000,-271.5000,-53.4444,-95.3182,-55.6923,26.9063,38.6429,80.2308,108.0645,10.8,-47.6,30215, 13, 3692.
2010-01-15, USD_JPY,sell,91.28,90.77,91.32,90.61,90.93,-0.33,-1.34,-1.59,-1.59,-0.79,-1.71,-0.00,-0.01,-0.02,-0.02,-0.01,-0.02,9,24,8,19,7,16,5,15,5,15,5,15,-0.02,-0.02,-0.01,-0.01,90.87,0.60,-16407,-8208,15376,-20848,-6985,91.68,91.38,0.30,-129.97,90.78,93.16,90.99,91.34,91.34,90.61,92.04,90.61,136.63,91.20,-277.7500,-268.8000,-225.9167,-157.6667,-171.9545,-140.3077,-27.9688,-26.1190,51.4038,92.4516,-47.6,-7.4,30588, 13, 2950.
2010-01-17, USD_JPY,sell,90.77,90.85,91.04,90.73,90.86,-0.55,-0.26,-1.26,-2.60,-1.52,-0.71,-0.01,-0.00,-0.01,-0.03,-0.02,-0.01,17,18,13,16,11,12,7,10,7,10,7,10,-0.02,-0.02,-0.02,-0.01,90.87,-0.30,-425,-16407,-8208,15376,-20848,91.55,91.34,0.21,-121.46,90.66,93.20,90.85,91.02,91.04,90.73,91.32,90.61,136.41,90.92,-129.1250,-277.9000,-270.4167,-303.3333,-134.5000,-157.4615,-64.2812,-39.5000,25.9038,39.7581,-7.4,-1.3,2109, 22, 848.
2010-01-18, USD_JPY,sell,90.85,90.71,91.06,90.57,90.84,-0.57,-0.70,-0.40,-1.96,-2.75,-1.66,-0.01,-0.01,-0.00,-0.02,-0.03,-0.02,9,11,9,10,7,9,4,5,4,5,4,5,-0.02,-0.02,-0.03,-0.02,90.76,-0.34,-8465,-425,-16407,-8208,15376,91.42,91.29,0.13,-121.97,90.55,93.24,90.80,90.81,91.06,90.57,91.06,90.57,136.35,90.85,-244.5000,-99.2000,-228.1667,-289.6667,-152.4545,-165.3462,-106.3750,-34.1190,5.8462,55.2742,-1.3,-2.4,18473, 6, 1556.
2010-01-19, USD_JPY,buy,90.71,91.21,91.27,90.31,90.82,0.43,-0.07,-0.20,-1.16,-1.46,-2.25,0.00,-0.00,-0.00,-0.01,-0.02,-0.02,88,38,51,24,51,23,37,16,26,12,25,12,-0.00,-0.01,-0.02,-0.02,91.00,0.07,26447,-8465,-425,-16407,-8208,91.39,91.29,0.10,-99.70,90.53,93.25,90.87,90.78,91.27,90.31,91.27,90.31,136.42,90.80,-14.0000,-155.2000,-49.0000,-156.8333,-227.9545,-96.6923,-117.5000,-17.5000,22.6731,63.3226,-2.4,29.0,30181, 14, 2468.
