year,month,day,hour,minute,second,openBid,openAsk,highBid,highAsk,lowBid,lowAsk,closeBid,closeAsk,volume,complete
2005,07,01,00,00,00,110.728,110.753,110.853,110.878,110.608,110.633,110.833,110.858,2008,True
2005,07,01,01,00,00,110.833,110.858,111.108,111.133,110.808,110.833,110.938,110.963,2229,True
2005,07,01,02,00,00,110.958,110.983,110.978,111.003,110.848,110.873,110.848,110.873,1610,True
2005,07,01,03,00,00,110.848,110.873,110.908,110.933,110.848,110.873,110.888,110.913,834,True
2005,07,01,04,00,00,110.888,110.913,111.083,111.108,110.808,110.833,111.003,111.028,1868,True
2005,07,01,05,00,00,111.003,111.028,111.083,111.108,110.983,111.008,111.063,111.088,1800,True
2005,07,01,06,00,00,111.063,111.088,111.22,111.245,111.003,111.028,111.19,111.215,2663,True
2005,07,01,07,00,00,111.19,111.215,111.213,111.238,111.06,111.085,111.073,111.098,2690,True
2005,07,01,08,00,00,111.073,111.098,111.083,111.108,110.983,111.008,111.042,111.067,2599,True
2005,07,01,09,00,00,111.042,111.067,111.042,111.067,110.654,110.679,110.754,110.779,2754,True
2005,07,01,10,00,00,110.754,110.779,110.974,110.999,110.734,110.759,110.954,110.979,2375,True
2005,07,01,11,00,00,110.934,110.959,111.094,111.119,110.924,110.949,111.055,111.08,2373,True
2005,07,01,12,00,00,111.055,111.08,111.165,111.19,111.025,111.05,111.145,111.17,2455,True
2005,07,01,13,00,00,111.145,111.17,111.285,111.31,111.125,111.15,111.224,111.271,2604,True
2005,07,01,14,00,00,111.224,111.271,111.665,111.69,111.224,111.271,111.642,111.672,2971,True
2005,07,01,15,00,00,111.652,111.682,111.705,111.73,111.542,111.572,111.675,111.7,2643,True
2005,07,01,16,00,00,111.675,111.7,111.77,111.795,111.54,111.565,111.63,111.655,2475,True
2005,07,01,17,00,00,111.63,111.655,111.73,111.755,111.63,111.655,111.68,111.705,1615,True
2005,07,01,18,00,00,111.68,111.705,111.77,111.795,111.67,111.695,111.72,111.745,1207,True
