year,month,day,hour,minute,second,openBid,openAsk,highBid,highAsk,lowBid,lowAsk,closeBid,closeAsk,volume,complete
2010,07,01,00,00,00,1.2228,1.22289,1.2243,1.22439,1.22005,1.22014,1.22141,1.2215,3033,True
2010,07,01,01,00,00,1.22144,1.22153,1.22228,1.22237,1.21931,1.2194,1.22014,1.22023,4008,True
2010,07,01,02,00,00,1.22016,1.22025,1.22218,1.22227,1.22007,1.22016,1.22197,1.22206,2197,True
2010,07,01,03,00,00,1.22194,1.22203,1.22199,1.22208,1.22033,1.22042,1.22039,1.22048,1109,True
2010,07,01,04,00,00,1.22037,1.22046,1.2221,1.22219,1.21994,1.22003,1.22106,1.22115,1761,True
2010,07,01,05,00,00,1.22109,1.22118,1.22333,1.22342,1.22104,1.22113,1.2218,1.22189,2110,True
2010,07,01,06,00,00,1.22183,1.22192,1.22204,1.22213,1.2196,1.21969,1.22141,1.2215,2168,True
2010,07,01,07,00,00,1.22144,1.22153,1.22483,1.22513,1.22078,1.22087,1.22469,1.22481,2798,True
2010,07,01,08,00,00,1.22467,1.22479,1.23134,1.23151,1.22449,1.22458,1.22993,1.23002,4829,True
2010,07,01,09,00,00,1.22991,1.23,1.23044,1.23053,1.22732,1.22741,1.2291,1.22919,3518,True
2010,07,01,10,00,00,1.22912,1.22921,1.23431,1.23441,1.22912,1.22921,1.23356,1.23366,3324,True
2010,07,01,11,00,00,1.23354,1.23364,1.23449,1.23458,1.2314,1.23149,1.23335,1.23344,2479,True
2010,07,01,12,00,00,1.23332,1.23341,1.24044,1.24056,1.23245,1.23254,1.23887,1.23897,4931,True
2010,07,01,13,00,00,1.23884,1.23894,1.24246,1.24255,1.23805,1.23814,1.24223,1.24232,4096,True
2010,07,01,14,00,00,1.2422,1.24229,1.24741,1.24752,1.24121,1.2413,1.24536,1.24547,5795,True
2010,07,01,15,00,00,1.24534,1.24545,1.24851,1.24862,1.24464,1.24475,1.24621,1.24632,4905,True
2010,07,01,16,00,00,1.24624,1.24635,1.24662,1.24673,1.24342,1.24353,1.24378,1.24389,3209,True
2010,07,01,17,00,00,1.24381,1.24392,1.24835,1.24846,1.24381,1.24392,1.24798,1.24809,2711,True
2010,07,01,18,00,00,1.24801,1.24812,1.24845,1.24856,1.24637,1.24648,1.24786,1.24797,2654,True
2010,07,01,19,00,00,1.24783,1.24794,1.25404,1.25415,1.24781,1.24792,1.2518,1.25192,3079,True
2010,07,01,20,00,00,1.25175,1.25193,1.25316,1.25334,1.25147,1.25165,1.25265,1.25283,1752,True
2010,07,01,21,00,00,1.2527,1.25288,1.25306,1.25324,1.25075,1.25093,1.25182,1.252,885,True
2010,07,01,22,00,00,1.25179,1.25197,1.25184,1.25197,1.25013,1.25025,1.25021,1.25033,1184,True
2010,07,01,23,00,00,1.25024,1.25036,1.2518,1.25189,1.25024,1.25036,1.25119,1.25128,2121,True
2010,07,02,00,00,00,1.25116,1.25125,1.25302,1.25311,1.2508,1.25089,1.25108,1.25117,2488,True
2010,07,02,01,00,00,1.2511,1.25119,1.25227,1.25236,1.25058,1.25067,1.25126,1.25135,2214,True
2010,07,02,02,00,00,1.25124,1.25133,1.25231,1.2524,1.25113,1.25122,1.25203,1.25212,1258,True
2010,07,02,03,00,00,1.25201,1.2521,1.25201,1.2521,1.2512,1.25129,1.25142,1.25151,790,True
2010,07,02,04,00,00,1.2514,1.25149,1.25163,1.25172,1.25085,1.25094,1.25129,1.25138,850,True
2010,07,02,05,00,00,1.25127,1.25136,1.25142,1.25151,1.24856,1.24865,1.24913,1.24922,1968,True
2010,07,02,06,00,00,1.24911,1.2492,1.25015,1.25024,1.24821,1.2483,1.24881,1.2489,2524,True
2010,07,02,07,00,00,1.24878,1.24887,1.2532,1.25329,1.24871,1.2488,1.24984,1.24993,3257,True
2010,07,02,08,00,00,1.24982,1.24991,1.251,1.25109,1.24892,1.24901,1.25015,1.25065,2736,True
2010,07,02,09,00,00,1.25017,1.25067,1.25179,1.25188,1.24971,1.2498,1.25166,1.25175,1903,True
2010,07,02,10,00,00,1.25163,1.25172,1.25168,1.25177,1.24997,1.25006,1.25099,1.25108,2417,True
2010,07,02,11,00,00,1.25097,1.25106,1.25419,1.25437,1.25081,1.2509,1.25356,1.25371,2345,True
2010,07,02,12,00,00,1.25359,1.25374,1.26106,1.26119,1.25313,1.2536,1.25847,1.2586,6509,True
2010,07,02,13,00,00,1.25849,1.25862,1.26057,1.26068,1.2571,1.25721,1.25867,1.25878,4969,True
2010,07,02,14,00,00,1.2587,1.25881,1.26029,1.2604,1.25803,1.25814,1.26008,1.26019,4275,True
2010,07,02,15,00,00,1.2601,1.26021,1.2603,1.26041,1.25642,1.25653,1.25762,1.25773,3175,True
2010,07,02,16,00,00,1.25759,1.2577,1.25759,1.2577,1.25359,1.2537,1.25437,1.25448,2362,True
2010,07,02,17,00,00,1.25439,1.2545,1.25566,1.25577,1.25291,1.25302,1.25415,1.25426,2074,True
2010,07,02,18,00,00,1.25413,1.25424,1.2552,1.25531,1.25281,1.25292,1.25518,1.25529,1803,True
2010,07,02,19,00,00,1.25515,1.25526,1.25573,1.25627,1.25443,1.25471,1.25443,1.25543,1247,True
2010,07,02,20,00,00,1.25445,1.25545,1.25642,1.25742,1.25372,1.25472,1.2561,1.2571,896,True
2010,07,04,18,00,00,1.25585,1.25735,1.25585,1.25735,1.25443,1.25564,1.25475,1.25575,24,True
2010,07,04,19,00,00,1.25481,1.25581,1.25516,1.25616,1.25452,1.25552,1.25516,1.25616,23,True
2010,07,04,20,00,00,1.25526,1.25606,1.256,1.2568,1.25526,1.25606,1.256,1.2568,15,True
2010,07,04,21,00,00,1.25603,1.25683,1.25615,1.25695,1.25477,1.25557,1.25542,1.25592,561,True
2010,07,04,22,00,00,1.25544,1.25594,1.25623,1.25641,1.25542,1.25569,1.25586,1.25604,383,True
2010,07,04,23,00,00,1.25583,1.25601,1.25583,1.25601,1.25436,1.25448,1.25461,1.25473,739,True
2010,07,05,00,00,00,1.25464,1.25476,1.25525,1.25534,1.25192,1.25201,1.25241,1.25259,1667,True
2010,07,05,01,00,00,1.25243,1.25261,1.25333,1.25342,1.25217,1.25232,1.25312,1.25321,1620,True
2010,07,05,02,00,00,1.25315,1.25324,1.25479,1.25488,1.25294,1.25303,1.25378,1.25387,1494,True
2010,07,05,03,00,00,1.2538,1.25389,1.25464,1.25473,1.25345,1.25354,1.25385,1.25394,1117,True
2010,07,05,04,00,00,1.25387,1.25396,1.25485,1.25494,1.25351,1.2536,1.25426,1.25435,956,True
2010,07,05,05,00,00,1.25424,1.25433,1.25452,1.25461,1.25378,1.25387,1.25385,1.25394,819,True
2010,07,05,06,00,00,1.25383,1.25392,1.25506,1.25515,1.25281,1.2529,1.25433,1.25442,1294,True
2010,07,05,07,00,00,1.25435,1.25444,1.25576,1.25585,1.25261,1.25296,1.25316,1.25366,1944,True
2010,07,05,08,00,00,1.25314,1.25364,1.25469,1.25478,1.25231,1.2524,1.25425,1.25475,1740,True
2010,07,05,09,00,00,1.25428,1.25478,1.25447,1.2548,1.2523,1.25239,1.25269,1.25278,1643,True
2010,07,05,10,00,00,1.25271,1.2528,1.25358,1.25367,1.25176,1.25185,1.25262,1.25271,1404,True
2010,07,05,11,00,00,1.2526,1.25269,1.25347,1.25356,1.25167,1.25176,1.25241,1.2525,1174,True
2010,07,05,12,00,00,1.25243,1.25252,1.25337,1.25346,1.25212,1.25221,1.25294,1.25303,1427,True
2010,07,05,13,00,00,1.25291,1.253,1.25293,1.25302,1.2509,1.25099,1.2518,1.25189,1477,True
2010,07,05,14,00,00,1.25182,1.25191,1.25304,1.25313,1.25125,1.25134,1.25298,1.25307,1448,True
2010,07,05,15,00,00,1.25301,1.2531,1.25346,1.25355,1.25219,1.25228,1.25302,1.25311,1630,True
