year,month,day,hour,minute,second,openBid,openAsk,highBid,highAsk,lowBid,lowAsk,closeBid,closeAsk,volume,complete
2004,07,01,20,00,00,1.216,1.2161,1.216,1.2161,1.216,1.2161,1.216,1.2161,2,True
2004,07,02,20,00,00,1.2311,1.2321,1.2311,1.2321,1.2311,1.2321,1.2311,1.2321,2,True
2004,07,04,20,00,00,1.2318,1.2329,1.2318,1.2329,1.2318,1.2329,1.2318,1.2329,2,True
2004,07,05,20,00,00,1.2289,1.2291,1.2289,1.2291,1.2289,1.2291,1.2289,1.2291,2,True
2004,07,06,20,00,00,1.2282,1.2284,1.2282,1.2284,1.2282,1.2284,1.2282,1.2284,2,True
2004,07,07,20,00,00,1.2372,1.2374,1.2372,1.2374,1.2372,1.2374,1.2372,1.2374,2,True
2004,07,08,20,00,00,1.2384,1.2386,1.2384,1.2386,1.2384,1.2386,1.2384,1.2386,2,True
2004,07,09,20,00,00,1.2409,1.2418,1.2409,1.2418,1.2409,1.2418,1.2409,1.2418,2,True
2004,07,11,20,00,00,1.24115,1.24215,1.24115,1.24215,1.24115,1.24215,1.24115,1.24215,2,True
2004,07,12,20,00,00,1.2407,1.2409,1.2407,1.2409,1.2407,1.2409,1.2407,1.2409,2,True
2004,07,13,20,00,00,1.2326,1.2328,1.2326,1.2328,1.2326,1.2328,1.2326,1.2328,2,True
2004,07,14,20,00,00,1.23798,1.23816,1.23798,1.23816,1.23798,1.23816,1.23798,1.23816,2,True
2004,07,15,20,00,00,1.2353,1.2355,1.2353,1.2355,1.2353,1.2355,1.2353,1.2355,2,True
2004,07,16,20,00,00,1.2446,1.2456,1.2446,1.2456,1.2446,1.2456,1.2446,1.2456,2,True
2004,07,18,20,00,00,1.24365,1.24465,1.24365,1.24465,1.24365,1.24465,1.24365,1.24465,2,True
2004,07,19,20,00,00,1.2442,1.2444,1.2442,1.2444,1.2442,1.2444,1.2442,1.2444,2,True
2004,07,20,20,00,00,1.2329,1.2331,1.2329,1.2331,1.2329,1.2331,1.2329,1.2331,2,True
2004,07,21,20,00,00,1.22588,1.22608,1.22588,1.22608,1.22588,1.22608,1.22588,1.22608,2,True
2004,07,22,20,00,00,1.22565,1.22585,1.22565,1.22585,1.22565,1.22585,1.22565,1.22585,2,True
2004,07,23,20,00,00,1.2085,1.2095,1.2085,1.2095,1.2085,1.2095,1.2085,1.2095,2,True
2004,07,25,20,00,00,1.2099,1.2109,1.2099,1.2109,1.2099,1.2109,1.2099,1.2109,2,True
2004,07,26,20,00,00,1.2141,1.2143,1.2141,1.2143,1.2141,1.2143,1.2141,1.2143,2,True
2004,07,27,20,00,00,1.20565,1.20585,1.20565,1.20585,1.20565,1.20585,1.20565,1.20585,2,True
2004,07,28,20,00,00,1.20549,1.20569,1.20549,1.20569,1.20549,1.20569,1.20549,1.20569,2,True
2004,07,29,20,00,00,1.2045,1.2047,1.2045,1.2047,1.2045,1.2047,1.2045,1.2047,2,True
2004,07,30,20,00,00,1.20145,1.20245,1.20145,1.20245,1.20145,1.20245,1.20145,1.20245,2,True
2004,08,01,20,00,00,1.2036,1.2066,1.2036,1.2066,1.2036,1.2066,1.2036,1.2066,2,True
2004,08,02,20,00,00,1.20252,1.20272,1.20252,1.20272,1.20252,1.20272,1.20252,1.20272,2,True
2004,08,03,20,00,00,1.206,1.2062,1.206,1.2062,1.206,1.2062,1.206,1.2062,2,True
2004,08,04,20,00,00,1.20505,1.20525,1.20505,1.20525,1.20505,1.20525,1.20505,1.20525,2,True
2004,08,05,20,00,00,1.20521,1.20539,1.20521,1.20539,1.20521,1.20539,1.20521,1.20539,2,True
2004,08,06,20,00,00,1.2275,1.2285,1.2275,1.2285,1.2275,1.2285,1.2275,1.2285,2,True
2004,08,08,20,00,00,1.22845,1.22945,1.22845,1.22945,1.22845,1.22945,1.22845,1.22945,2,True
2004,08,09,20,00,00,1.2272,1.2274,1.2272,1.2274,1.2272,1.2274,1.2272,1.2274,2,True
2004,08,10,20,00,00,1.22358,1.22383,1.22358,1.22383,1.22358,1.22383,1.22358,1.22383,2,True
2004,08,11,20,00,00,1.2218,1.222,1.2218,1.222,1.2218,1.222,1.2218,1.222,2,True
2004,08,12,20,00,00,1.225,1.2252,1.225,1.2252,1.225,1.2252,1.225,1.2252,2,True
2004,08,13,20,00,00,1.2369,1.2379,1.2369,1.2379,1.2369,1.2379,1.2369,1.2379,2,True
2004,08,15,20,00,00,1.23675,1.23775,1.23675,1.23775,1.23675,1.23775,1.23675,1.23775,2,True
2004,08,16,20,00,00,1.23615,1.23635,1.23615,1.23635,1.23615,1.23635,1.23615,1.23635,2,True
2004,08,17,20,00,00,1.23535,1.23555,1.23535,1.23555,1.23535,1.23555,1.23535,1.23555,2,True
2004,08,18,20,00,00,1.2335,1.2337,1.2335,1.2337,1.2335,1.2337,1.2335,1.2337,2,True
