year,month,day,hour,minute,second,openBid,openAsk,highBid,highAsk,lowBid,lowAsk,closeBid,closeAsk,volume,complete
2002,07,01,20,00,00,119.64,119.68,119.64,119.68,119.64,119.68,119.64,119.68,1,True
2002,07,02,20,00,00,119.89,119.93,119.89,119.93,119.89,119.93,119.89,119.93,1,True
2002,07,03,20,00,00,119.78,119.82,119.78,119.82,119.78,119.82,119.78,119.82,1,True
2002,07,04,20,00,00,119.95,119.99,119.95,119.99,119.95,119.99,119.95,119.99,1,True
2002,07,05,20,00,00,120.34,120.44,120.34,120.44,120.34,120.44,120.34,120.44,1,True
2002,07,07,20,00,00,120,120.1,120,120.1,120,120.1,120,120.1,1,True
2002,07,08,20,00,00,118.37,118.41,118.37,118.41,118.37,118.41,118.37,118.41,1,True
2002,07,09,20,00,00,118.01,118.06,118.01,118.06,118.01,118.06,118.01,118.06,1,True
2002,07,10,20,00,00,117.63,117.68,117.63,117.68,117.63,117.68,117.63,117.68,1,True
2002,07,11,20,00,00,116.93,116.98,116.93,116.98,116.93,116.98,116.93,116.98,1,True
2002,07,12,20,00,00,116.8,116.9,116.8,116.9,116.8,116.9,116.8,116.9,1,True
2002,07,14,20,00,00,116.83,116.93,116.83,116.93,116.83,116.93,116.83,116.93,1,True
2002,07,15,20,00,00,116.36,116.41,116.36,116.41,116.36,116.41,116.36,116.41,1,True
2002,07,16,20,00,00,115.92,115.97,115.92,115.97,115.92,115.97,115.92,115.97,1,True
2002,07,17,20,00,00,116.3,116.35,116.3,116.35,116.3,116.35,116.3,116.35,1,True
2002,07,18,20,00,00,116.56,116.6,116.56,116.6,116.56,116.6,116.56,116.6,1,True
2002,07,19,20,00,00,115.83,115.93,115.83,115.93,115.83,115.93,115.83,115.93,1,True
2002,07,21,20,00,00,115.79,115.89,115.79,115.89,115.79,115.89,115.79,115.89,1,True
2002,07,22,20,00,00,116.19,116.23,116.19,116.23,116.19,116.23,116.19,116.23,1,True
2002,07,23,20,00,00,117.54,117.58,117.54,117.58,117.54,117.58,117.54,117.58,1,True
2002,07,24,20,00,00,116.72,116.76,116.72,116.76,116.72,116.76,116.72,116.76,1,True
2002,07,25,20,00,00,116.38,116.42,116.38,116.42,116.38,116.42,116.38,116.42,1,True
2002,07,26,20,00,00,118.76,118.86,118.76,118.86,118.76,118.86,118.76,118.86,1,True
2002,07,28,20,00,00,118.75,118.85,118.75,118.85,118.75,118.85,118.75,118.85,1,True
