2008-07-01, USD_JPY,buy,106.04,106.17,106.39,105.23,105.83,0.06,-0.68,-1.69,-1.17,-1.16,-1.84,0.00,-0.01,-0.02,-0.01,-0.01,-0.02,22,45,-27,9,-199,-68,-212,-152,-106,-141,-194,-171,-0.02,-0.02,-0.02,-0.02,105.99,0.76,22509,14270,914,-24101,-22616,16.31,7.86,8.46,-133.88,106.00,108.66,105.96,106.17,106.39,105.23,106.47,104.99,159.00,105.77,-207.7500,-361.2000,-337.5833,-125.5556,-153.0000,-156.3077,-126.5000,67.6190,32.0000,34.7742,1.4,31.4,35620
2008-07-02, USD_JPY,buy,106.17,105.89,106.77,105.78,106.14,-0.40,-0.23,-0.96,-1.99,-1.45,-1.44,-0.00,-0.00,-0.01,-0.02,-0.01,-0.01,-74,14,1,-4,-45,-39,-137,-182,-277,-195,-138,-184,-0.02,-0.02,-0.02,-0.02,106.08,0.36,-26023,22509,14270,914,-24101,16.33,7.86,8.47,-117.31,105.92,108.70,106.15,106.11,106.77,105.78,106.77,105.23,159.66,106.04,104.2500,-89.6000,-237.1667,-145.0000,-114.0909,-128.1538,-94.8125,18.3333,53.6154,28.9677,31.4,30.8,33247
2008-07-03, USD_JPY,buy,105.89,106.71,106.94,105.78,106.45,0.66,0.41,0.59,-1.12,-1.17,-0.64,0.01,0.00,0.01,-0.01,-0.01,-0.01,115,112,235,159,62,137,-76,-65,-48,-84,-87,-70,-0.01,-0.01,-0.01,-0.01,106.53,0.43,20317,-26023,22509,14270,914,16.29,7.84,8.45,-77.58,105.82,108.74,106.33,106.03,106.94,105.78,106.94,105.78,159.82,106.32,116.0000,116.8000,-46.8333,-142.2222,-52.7273,-87.1538,-103.5000,-25.1429,19.3462,38.6452,30.8,28.8,33431
2008-07-04, USD_JPY,buy,106.71,106.81,106.88,106.60,106.73,0.63,0.76,0.51,-1.05,-1.02,-1.07,0.01,0.01,0.00,-0.01,-0.01,-0.01,136,109,122,120,271,176,-114,-11,-64,-55,-38,-72,-0.00,-0.01,-0.01,-0.01,106.77,-0.36,8634,20317,-26023,22509,14270,16.42,7.90,8.51,-46.76,105.81,108.74,106.75,106.30,106.88,106.30,106.94,105.78,160.19,106.55,124.7500,82.6000,88.8333,-169.6111,-108.0909,-87.6154,-95.8125,-41.6190,20.5577,42.7097,28.8,3.1,19636
2008-07-06, USD_JPY,buy,106.77,106.75,106.83,106.70,106.77,0.86,0.58,0.71,-0.10,-1.11,-1.08,0.01,0.01,0.01,-0.00,-0.01,-0.01,98,78,131,104,118,116,8,108,-122,-16,-71,-61,-0.01,-0.01,-0.01,-0.01,106.76,0.02,-123,8634,20317,-26023,22509,16.43,7.91,8.52,-42.41,105.75,108.68,106.76,106.76,106.83,106.70,106.88,106.60,160.18,106.75,14.5000,88.2000,59.1667,-151.6667,-126.2727,-53.0000,-100.5000,-60.1905,73.2692,41.9677,3.1,56.5,453
2008-07-07, USD_JPY,sell,106.75,107.07,107.75,106.66,107.33,0.37,1.18,0.90,0.96,0.22,-0.79,0.00,0.01,0.01,0.01,0.00,-0.01,111,194,131,136,159,134,89,201,29,164,-78,13,-0.01,-0.00,-0.00,-0.01,107.14,-0.53,-9423,-123,8634,20317,-26023,16.42,7.91,8.52,-0.69,105.78,108.54,107.06,106.76,107.75,106.66,107.75,106.66,161.09,106.99,205.0000,197.4000,228.3333,59.8889,-59.5909,-24.4615,-19.5625,-31.1429,107.3077,71.0323,56.5,-28.5,38291
2008-07-08, USD_JPY,buy,107.07,107.48,107.55,106.25,107.05,0.67,0.77,1.59,1.18,1.36,0.63,0.01,0.01,0.01,0.01,0.01,0.01,310,340,146,365,171,209,526,296,119,271,54,233,-0.00,-0.00,0.00,0.00,107.19,-0.96,37262,-9423,-123,8634,20317,16.47,7.93,8.54,-2.77,105.82,108.42,107.09,106.91,107.55,106.25,107.75,106.25,160.67,107.05,165.2500,122.0000,129.5000,132.6667,-58.7273,-51.5385,-29.8750,-35.2381,44.6923,70.0323,-28.5,19.5,41646
2008-07-09, USD_JPY,sell,107.48,106.89,107.67,106.69,107.24,0.14,0.08,0.18,0.84,0.59,0.77,0.00,0.00,0.00,0.01,0.01,0.01,150,73,101,90,95,115,128,127,303,191,75,168,-0.01,-0.01,-0.01,-0.00,107.03,0.36,-24607,37262,-9423,-123,8634,16.53,7.96,8.57,2.42,105.85,108.26,107.18,107.27,107.67,106.69,107.67,106.25,161.01,107.04,210.2500,156.6000,122.0000,132.8889,41.0000,-57.1923,9.5000,-44.0000,7.8462,39.8387,19.5,-19.0,41125
2008-07-10, USD_JPY,sell,106.88,107.01,107.44,106.70,107.05,-0.06,0.26,0.20,0.84,0.97,0.72,-0.00,0.00,0.00,0.01,0.01,0.01,31,41,252,114,144,142,154,128,136,138,349,213,0.00,-0.01,-0.01,-0.01,107.04,-0.02,-6494,-24607,37262,-9423,-123,16.44,7.92,8.53,4.54,105.90,108.12,107.01,107.18,107.44,106.70,107.67,106.69,160.79,107.13,-78.7500,122.8000,92.6667,117.2222,99.0000,-57.7692,-39.5625,-46.5238,-12.2308,35.1774,-19.0,-49.8,38188
2008-07-11, USD_JPY,sell,107.01,106.28,107.30,105.66,106.55,-1.20,-0.80,-0.47,0.39,0.10,0.23,-0.01,-0.01,-0.00,0.00,0.00,0.00,1,-33,-35,-25,-355,-129,49,-7,90,61,86,75,0.00,-0.01,-0.01,-0.01,106.38,-0.04,-9780,-6494,-24607,37262,-9423,16.46,7.93,8.54,-64.10,105.84,108.02,106.56,106.95,107.30,105.66,107.44,105.66,160.13,106.78,-60.7500,-90.6000,79.3333,59.3333,75.5455,6.6154,-57.0625,-53.9048,-30.3077,76.8065,-49.8,-14.6,39577
