2006-01-01, EUR_USD,sell,1.18500,1.18380,1.18500,1.18370,1.18406,-0.00080,-0.00150,0.00010,-0.00330,0.00050,-0.00341,-0.00,-0.00,0.00,-0.00,0.00,-0.00,38,37,38,37,38,37,38,35,38,29,25,23,-0.02,-0.01,-0.01,-0.01,1.18407,0.00595,-23,7803,-3841,-18575,821,1.18610,1.18592,0.00019,-57.86,1.17661,1.20206,1.18438,1.18480,1.18500,1.18370,1.18885,1.17785,1.77685,1.18385,-2.0525,-0.5600,-0.4000,-0.5233,-1.4732,-1.4538,-1.3219,0.0060,0.3798,0.3968,11.7,-6.0,28, 22, 17.
2006-01-02, EUR_USD,buy,1.18390,1.18150,1.18665,1.18015,1.18346,-0.00330,-0.00310,-0.00380,-0.00530,-0.00560,-0.00180,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,33,39,23,35,23,35,23,35,23,30,23,25,-0.02,-0.02,-0.02,-0.01,1.18245,0.00730,-1953,-23,7803,-3841,-18575,1.18540,1.18559,-0.00019,-75.53,1.17664,1.20206,1.18305,1.18440,1.18665,1.18015,1.18665,1.18015,1.77672,1.18388,-0.3875,-1.3120,-0.1917,-0.2061,-0.4068,-1.3192,-1.0828,0.1393,0.5481,-0.1147,-6.0,97.3,3341, 8, 560.
2006-01-03, EUR_USD,buy,1.18140,1.20321,1.20351,1.18140,1.19319,0.01841,0.01841,0.01860,0.01721,0.01641,0.01611,0.02,0.02,0.02,0.01,0.01,0.01,98,56,98,53,98,53,98,53,98,53,98,49,0.01,0.00,-0.00,0.00,1.19783,0.00105,37088,-1953,-23,7803,-3841,1.18814,1.18689,0.00124,63.92,1.17701,1.20410,1.19238,1.18270,1.20351,1.18140,1.20351,1.18015,1.79421,1.18793,3.6638,3.0610,1.7158,1.8894,1.2541,0.1769,0.0488,1.0479,0.8281,0.5581,97.3,151.4,38123, 15, 2822.
2006-01-04, EUR_USD,buy,1.20330,1.21110,1.21437,1.20250,1.20833,0.02730,0.02630,0.02630,0.02740,0.02510,0.02431,0.02,0.02,0.02,0.02,0.02,0.02,90,74,91,71,91,71,91,71,91,71,91,71,0.02,0.02,0.01,0.01,1.20977,-0.00357,17744,37088,-1953,-23,7803,1.19167,1.18869,0.00298,172.51,1.17589,1.20681,1.20782,1.19230,1.21437,1.19230,1.21437,1.18140,1.81563,1.20045,7.3437,5.1050,4.3625,2.9972,2.3518,1.7885,0.6547,0.7681,1.2950,1.1006,151.4,12.4,39517, 9, 3010.
2006-01-05, EUR_USD,buy,1.21101,1.21061,1.21220,1.20667,1.20957,0.02911,0.02681,0.02581,0.02531,0.02691,0.02461,0.02,0.02,0.02,0.02,0.02,0.02,88,92,88,92,89,93,89,93,89,93,89,93,0.02,0.02,0.02,0.01,1.21002,0.00483,15771,17744,37088,-1953,-23,1.19458,1.19031,0.00427,150.41,1.17477,1.20953,1.21012,1.20720,1.21220,1.20667,1.21437,1.20250,1.81554,1.20894,6.3887,5.4410,3.8925,2.7117,2.3368,1.7304,0.5253,0.6407,1.2462,1.0194,12.4,29.1,37433, 9, 2785.
2006-01-06, EUR_USD,buy,1.21061,1.21520,1.21808,1.20805,1.21248,0.01199,0.03370,0.03140,0.03060,0.02990,0.03150,0.01,0.03,0.03,0.03,0.03,0.03,92,90,92,90,92,91,92,91,92,91,92,91,0.02,0.02,0.03,0.02,1.21413,0.00522,13096,15771,17744,37088,-1953,1.19775,1.19216,0.00560,160.12,1.17352,1.21256,1.21298,1.21081,1.21808,1.20805,1.21808,1.20667,1.82211,1.21125,3.6438,6.2860,5.5133,2.7633,2.7891,2.2750,1.0547,0.5681,1.2771,1.3856,29.1,18.6,30785, 13, 3121.
2006-01-08, EUR_USD,sell,1.21460,1.21420,1.21540,1.21360,1.21434,0.00310,0.01099,0.03270,0.02940,0.02960,0.02890,0.00,0.01,0.03,0.02,0.02,0.02,75,85,89,90,89,90,90,90,90,90,90,90,0.02,0.02,0.02,0.03,1.21435,0.00326,-150,13096,15771,17744,37088,1.20028,1.19379,0.00650,142.64,1.17229,1.21555,1.21445,1.21290,1.21540,1.21290,1.21808,1.20805,1.82220,1.21378,0.2563,2.3790,4.7917,3.0222,2.5091,2.2231,1.5172,0.5440,1.2183,1.3871,18.6,-56.8,453, 23, 284.
2006-01-09, EUR_USD,sell,1.21410,1.20741,1.21555,1.20539,1.20866,-0.00320,-0.00370,0.00420,0.02260,0.02260,0.02280,-0.00,-0.00,0.00,0.02,0.02,0.02,15,61,31,71,70,84,73,85,73,85,73,85,0.02,0.02,0.02,0.02,1.20894,0.00816,-19995,-150,13096,15771,17744,1.20138,1.19480,0.00658,98.94,1.17186,1.21659,1.21061,1.21440,1.21555,1.20539,1.21555,1.20539,1.81824,1.21248,0.8362,0.2350,2.0075,2.9667,2.0309,2.1654,1.6150,0.6107,1.3096,1.0831,-56.8,-15.0,33185, 15, 2660.
2006-01-10, EUR_USD,buy,1.20751,1.20610,1.21088,1.20362,1.20716,-0.00909,-0.00450,-0.00500,0.02231,0.02130,0.02130,-0.01,-0.00,-0.00,0.02,0.02,0.02,17,36,17,46,23,61,68,77,70,78,70,78,0.02,0.02,0.02,0.02,1.20668,0.00450,-10996,-19995,-150,13096,15771,1.20211,1.19563,0.00647,79.14,1.17169,1.21701,1.20703,1.21075,1.21088,1.20362,1.21555,1.20362,1.81269,1.20886,-1.8012,-0.2660,-0.5833,2.8750,2.0614,1.7750,1.3981,0.3321,0.4858,0.9732,-15.0,19.2,34816, 10, 2912.
2006-01-11, EUR_USD,sell,1.20610,1.21381,1.21450,1.20457,1.20908,-0.00039,-0.00139,0.00320,0.03231,0.03001,0.02900,-0.00,-0.00,0.00,0.03,0.03,0.02,85,39,70,39,70,54,88,76,88,77,89,77,0.02,0.02,0.03,0.02,1.21167,0.00178,30060,-10996,-19995,-150,13096,1.20391,1.19698,0.00693,96.02,1.17074,1.21931,1.20975,1.20681,1.21450,1.20457,1.21450,1.20362,1.81679,1.20840,-0.2238,-0.7150,0.3833,3.0950,2.3323,1.6381,1.7503,0.5098,0.6060,1.1194,19.2,0.5,34995, 15, 2758.
