year,month,day,hour,minute,second,openBid,openAsk,highBid,highAsk,lowBid,lowAsk,closeBid,closeAsk,volume,complete
2011,01,02,18,00,00,1.33796,1.33896,1.33796,1.33896,1.33349,1.33449,1.33411,1.33511,213,True
2011,01,02,19,00,00,1.33413,1.33513,1.33424,1.33524,1.33269,1.33369,1.33339,1.33439,328,True
2011,01,02,20,00,00,1.33335,1.33435,1.33363,1.33463,1.3323,1.3333,1.33272,1.33372,282,True
2011,01,02,21,00,00,1.33274,1.33374,1.33459,1.33559,1.33274,1.33374,1.33421,1.33521,819,True
2011,01,02,22,00,00,1.33428,1.33528,1.33591,1.33679,1.33367,1.33465,1.33415,1.33465,930,True
2011,01,02,23,00,00,1.33417,1.33467,1.33608,1.33626,1.33337,1.33355,1.33555,1.33573,1222,True
2011,01,03,00,00,00,1.33558,1.33576,1.33583,1.33601,1.33165,1.3318,1.33215,1.3323,1778,True
2011,01,03,01,00,00,1.33217,1.33232,1.33244,1.33253,1.32757,1.32772,1.32816,1.32831,1891,True
2011,01,03,02,00,00,1.32819,1.32834,1.32987,1.33002,1.32762,1.32777,1.32819,1.32834,1043,True
2011,01,03,03,00,00,1.32822,1.32837,1.32938,1.32953,1.32822,1.32837,1.32902,1.32917,673,True
2011,01,03,04,00,00,1.329,1.32915,1.32959,1.32974,1.3287,1.32885,1.32948,1.32963,333,True
2011,01,03,05,00,00,1.32945,1.3296,1.33019,1.33034,1.3293,1.32945,1.32973,1.32988,576,True
2011,01,03,06,00,00,1.32976,1.32991,1.33097,1.33112,1.32832,1.32847,1.33097,1.33112,719,True
2011,01,03,07,00,00,1.331,1.33115,1.33159,1.33174,1.32504,1.32519,1.32734,1.32749,2629,True
2011,01,03,08,00,00,1.32731,1.32746,1.3301,1.33025,1.32577,1.32592,1.32958,1.32973,2456,True
2011,01,03,09,00,00,1.32955,1.3297,1.33145,1.3316,1.32809,1.32824,1.3286,1.32875,2163,True
2011,01,03,10,00,00,1.32857,1.32872,1.33253,1.33268,1.32857,1.32872,1.332,1.33215,1989,True
2011,01,03,11,00,00,1.33203,1.33218,1.33248,1.33263,1.33055,1.3307,1.3313,1.33145,1772,True
2011,01,03,12,00,00,1.33126,1.33141,1.33536,1.33551,1.33053,1.33068,1.33476,1.33491,2275,True
2011,01,03,13,00,00,1.33478,1.33493,1.33644,1.33659,1.33379,1.33392,1.33468,1.33481,2247,True
2011,01,03,14,00,00,1.33466,1.33479,1.33487,1.335,1.33111,1.33124,1.33125,1.33138,2618,True
2011,01,03,15,00,00,1.33081,1.33181,1.33637,1.3365,1.33052,1.33065,1.33621,1.33634,3359,True
2011,01,03,16,00,00,1.33618,1.33631,1.33946,1.33961,1.33569,1.33584,1.33699,1.33714,3558,True
2011,01,03,17,00,00,1.33701,1.33716,1.33858,1.33873,1.33682,1.33697,1.33745,1.3376,965,True
2011,01,03,18,00,00,1.33748,1.33763,1.3389,1.33905,1.33731,1.33746,1.33733,1.33748,894,True
2011,01,03,19,00,00,1.33735,1.3375,1.33771,1.33786,1.33594,1.33609,1.33637,1.33652,882,True
2011,01,03,20,00,00,1.33635,1.3365,1.33658,1.33673,1.33491,1.33506,1.33497,1.33512,851,True
2011,01,03,21,00,00,1.335,1.33515,1.33608,1.33626,1.33498,1.33515,1.33603,1.33621,595,True
2011,01,03,22,00,00,1.336,1.33618,1.33627,1.33645,1.33485,1.33503,1.33508,1.33526,511,True
2011,01,03,23,00,00,1.33511,1.33529,1.33575,1.3359,1.33435,1.3345,1.33555,1.3357,694,True
2011,01,04,00,00,00,1.33558,1.33573,1.33759,1.33771,1.33337,1.33349,1.33397,1.33409,1925,True
2011,01,04,01,00,00,1.334,1.33412,1.335,1.33512,1.33284,1.33296,1.3342,1.33432,1284,True
2011,01,04,02,00,00,1.33418,1.3343,1.33576,1.33588,1.33334,1.33346,1.33571,1.33583,1163,True
2011,01,04,03,00,00,1.33568,1.3358,1.33772,1.33784,1.33487,1.33499,1.33638,1.3365,1221,True
2011,01,04,04,00,00,1.33635,1.33647,1.33649,1.33661,1.33425,1.33437,1.33514,1.33526,1714,True
2011,01,04,05,00,00,1.33511,1.33523,1.33578,1.3359,1.33395,1.33407,1.3347,1.33482,1529,True
2011,01,04,06,00,00,1.33467,1.33479,1.33475,1.33487,1.33235,1.33247,1.33442,1.33456,1729,True
2011,01,04,07,00,00,1.33444,1.33458,1.33631,1.33641,1.3329,1.333,1.3353,1.3354,3793,True
2011,01,04,08,00,00,1.33532,1.33542,1.33701,1.33711,1.33323,1.33333,1.33512,1.33523,4672,True
2011,01,04,09,00,00,1.3351,1.33521,1.34096,1.34107,1.33507,1.33518,1.33979,1.3399,5180,True
2011,01,04,10,00,00,1.33981,1.33992,1.34163,1.34174,1.33873,1.33884,1.34005,1.34014,3942,True
2011,01,04,11,00,00,1.34007,1.34016,1.3412,1.3413,1.33786,1.33796,1.33797,1.33807,2793,True
2011,01,04,12,00,00,1.33795,1.33805,1.34078,1.34088,1.33781,1.33791,1.33915,1.33926,3020,True
2011,01,04,13,00,00,1.33919,1.3393,1.34334,1.34345,1.33897,1.33908,1.3397,1.33981,4771,True
2011,01,04,14,00,00,1.33972,1.33983,1.34058,1.34069,1.33672,1.33683,1.33792,1.33803,4234,True
2011,01,04,15,00,00,1.33795,1.33806,1.33795,1.33806,1.33143,1.33155,1.33172,1.33184,5305,True
2011,01,04,16,00,00,1.33167,1.33179,1.33214,1.33226,1.32913,1.32925,1.33046,1.33058,3514,True
2011,01,04,17,00,00,1.33048,1.3306,1.33173,1.33185,1.32921,1.32933,1.33144,1.33156,2583,True
2011,01,04,18,00,00,1.33141,1.33153,1.33302,1.33314,1.33086,1.33098,1.33218,1.3323,1675,True
2011,01,04,19,00,00,1.3322,1.33232,1.33295,1.33307,1.33008,1.3302,1.33045,1.33057,2078,True
2011,01,04,20,00,00,1.33047,1.33059,1.33075,1.33087,1.3293,1.32942,1.32961,1.32973,870,True
2011,01,04,21,00,00,1.32963,1.32975,1.33078,1.33096,1.32954,1.32967,1.33066,1.33084,519,True
2011,01,04,22,00,00,1.33061,1.33079,1.33133,1.33151,1.33028,1.33046,1.33097,1.33115,711,True
2011,01,04,23,00,00,1.33094,1.33112,1.33202,1.33217,1.3306,1.33075,1.33181,1.33196,543,True
2011,01,05,00,00,00,1.33183,1.33198,1.33247,1.33262,1.32825,1.32838,1.32968,1.32981,1957,True
2011,01,05,01,00,00,1.32965,1.32978,1.3298,1.32993,1.32633,1.32645,1.32685,1.32699,1966,True
2011,01,05,02,00,00,1.32688,1.32702,1.32851,1.32865,1.32673,1.32687,1.32784,1.32798,1015,True
2011,01,05,03,00,00,1.32787,1.32801,1.3288,1.32892,1.32785,1.32799,1.32846,1.32858,554,True
2011,01,05,04,00,00,1.32848,1.3286,1.32874,1.32886,1.32689,1.32701,1.32704,1.32716,1151,True
2011,01,05,05,00,00,1.32707,1.32719,1.32873,1.32885,1.32652,1.32664,1.32691,1.32703,1385,True
2011,01,05,06,00,00,1.32689,1.32701,1.32848,1.3286,1.3266,1.32672,1.32731,1.32743,1682,True
2011,01,05,07,00,00,1.32734,1.32746,1.32898,1.3291,1.32574,1.32586,1.32703,1.32715,3293,True
2011,01,05,08,00,00,1.327,1.32712,1.32735,1.3275,1.32362,1.32377,1.32573,1.32585,4565,True
2011,01,05,09,00,00,1.32576,1.32588,1.32803,1.32812,1.32541,1.32553,1.32625,1.32634,3764,True
2011,01,05,10,00,00,1.32627,1.32636,1.32644,1.32653,1.32276,1.32285,1.32328,1.32358,4443,True
2011,01,05,11,00,00,1.32331,1.32361,1.32435,1.32444,1.32101,1.32112,1.32338,1.32347,4370,True
2011,01,05,12,00,00,1.32335,1.32344,1.32435,1.32444,1.32069,1.32083,1.32087,1.32101,3779,True
2011,01,05,13,00,00,1.32091,1.32105,1.3222,1.32229,1.31588,1.31597,1.31798,1.31807,6389,True
2011,01,05,14,00,00,1.318,1.31809,1.31809,1.31818,1.31335,1.31344,1.31481,1.3149,5556,True
2011,01,05,15,00,00,1.31479,1.31488,1.31668,1.31677,1.31253,1.31262,1.3143,1.31439,6214,True
2011,01,05,16,00,00,1.31432,1.31441,1.31738,1.31747,1.31375,1.31384,1.31704,1.31713,4552,True
2011,01,05,17,00,00,1.31708,1.31717,1.31921,1.3193,1.31625,1.31634,1.31831,1.3184,2319,True
2011,01,05,18,00,00,1.31833,1.31842,1.31846,1.31855,1.31567,1.31576,1.31614,1.31623,1962,True
2011,01,05,19,00,00,1.31612,1.31621,1.31671,1.3168,1.31341,1.3135,1.31498,1.31507,1990,True
2011,01,05,20,00,00,1.315,1.31509,1.31582,1.31591,1.31484,1.31493,1.31546,1.31555,1237,True
2011,01,05,21,00,00,1.31548,1.31557,1.31555,1.31566,1.31463,1.31481,1.31489,1.31507,840,True
2011,01,05,22,00,00,1.31491,1.31509,1.3158,1.31598,1.3148,1.31498,1.31497,1.31515,894,True
2011,01,05,23,00,00,1.315,1.31518,1.31556,1.31571,1.31399,1.31414,1.31555,1.3157,704,True
2011,01,06,00,00,00,1.31552,1.31567,1.31701,1.31713,1.31385,1.31397,1.31438,1.3145,1586,True
2011,01,06,01,00,00,1.31436,1.31448,1.31633,1.31645,1.31433,1.31445,1.31538,1.3155,1285,True
2011,01,06,02,00,00,1.31541,1.31553,1.31549,1.31561,1.313,1.31312,1.31325,1.31337,1234,True
2011,01,06,03,00,00,1.31328,1.3134,1.31424,1.31437,1.31311,1.31324,1.31421,1.31434,1276,True
2011,01,06,04,00,00,1.31424,1.31437,1.31468,1.31481,1.31335,1.31348,1.31393,1.31406,687,True
2011,01,06,05,00,00,1.31396,1.31409,1.31508,1.3152,1.31379,1.31392,1.31499,1.31511,887,True
2011,01,06,06,00,00,1.31497,1.31509,1.31499,1.31511,1.31323,1.31335,1.31384,1.31396,1009,True
2011,01,06,07,00,00,1.31386,1.31398,1.31589,1.31601,1.30991,1.31003,1.3113,1.31142,3516,True
2011,01,06,08,00,00,1.31127,1.31139,1.31386,1.31398,1.3111,1.31122,1.31216,1.31226,3089,True
2011,01,06,09,00,00,1.31213,1.31223,1.31352,1.31361,1.31054,1.31085,1.31063,1.31113,3818,True
2011,01,06,10,00,00,1.31065,1.31115,1.3127,1.31279,1.30904,1.30913,1.31014,1.31064,4467,True
2011,01,06,11,00,00,1.31016,1.31066,1.31119,1.31128,1.30915,1.30924,1.31039,1.31048,3265,True
2011,01,06,12,00,00,1.31041,1.3105,1.31211,1.3122,1.30873,1.30882,1.30925,1.30934,3151,True
2011,01,06,13,00,00,1.30923,1.30932,1.31243,1.31253,1.30846,1.30855,1.31187,1.31197,4078,True
2011,01,06,14,00,00,1.3119,1.312,1.31307,1.31317,1.31074,1.31084,1.3111,1.3112,3954,True
2011,01,06,15,00,00,1.31108,1.31118,1.31189,1.31199,1.30254,1.30266,1.30353,1.30365,6515,True
2011,01,06,16,00,00,1.30351,1.30363,1.30365,1.30377,1.30053,1.30065,1.30267,1.30279,5030,True
2011,01,06,17,00,00,1.30264,1.30276,1.30299,1.30311,1.3009,1.30102,1.30273,1.30285,2216,True
2011,01,06,18,00,00,1.30275,1.30287,1.30287,1.30299,1.29972,1.29984,1.30227,1.30239,1744,True
2011,01,06,19,00,00,1.30231,1.30243,1.3024,1.30252,1.30084,1.30096,1.30138,1.30153,994,True
2011,01,06,20,00,00,1.30141,1.30156,1.30173,1.30188,1.29981,1.29996,1.30147,1.30162,1066,True
2011,01,06,21,00,00,1.30144,1.30159,1.30164,1.30182,1.29992,1.3001,1.30024,1.30042,962,True
2011,01,06,22,00,00,1.30022,1.3004,1.30049,1.30067,1.29835,1.29853,1.30018,1.30036,2230,True
2011,01,06,23,00,00,1.3002,1.30038,1.30071,1.30086,1.29669,1.29684,1.29791,1.29806,1807,True
2011,01,07,00,00,00,1.29788,1.29803,1.3016,1.30173,1.29788,1.29803,1.30081,1.30093,1867,True
2011,01,07,01,00,00,1.30079,1.30091,1.30094,1.30106,1.29832,1.29844,1.30016,1.30028,1953,True
2011,01,07,02,00,00,1.30019,1.30031,1.30206,1.30218,1.30019,1.30031,1.30101,1.30113,1321,True
2011,01,07,03,00,00,1.30104,1.30116,1.30152,1.30164,1.29914,1.29926,1.29919,1.29931,1564,True
2011,01,07,04,00,00,1.29922,1.29934,1.2999,1.30002,1.29837,1.29849,1.2987,1.29882,1273,True
2011,01,07,05,00,00,1.29867,1.29879,1.29973,1.29985,1.29832,1.29844,1.29839,1.29852,1067,True
2011,01,07,06,00,00,1.29841,1.29854,1.29987,1.29999,1.2984,1.29852,1.29891,1.29941,1510,True
2011,01,07,07,00,00,1.29894,1.29944,1.29967,1.29979,1.29749,1.29774,1.29861,1.29873,3086,True
2011,01,07,08,00,00,1.29864,1.29876,1.30004,1.30014,1.29601,1.29612,1.29808,1.29819,4389,True
2011,01,07,09,00,00,1.29805,1.29816,1.29936,1.29947,1.29731,1.29742,1.29861,1.29911,2770,True
2011,01,07,10,00,00,1.29863,1.29913,1.29965,1.29976,1.29779,1.2979,1.29781,1.29792,3376,True
2011,01,07,11,00,00,1.29783,1.29794,1.29871,1.29882,1.29653,1.29664,1.29719,1.2973,2798,True
2011,01,07,12,00,00,1.29722,1.29733,1.29821,1.29832,1.29508,1.29519,1.29626,1.29637,3238,True
2011,01,07,13,00,00,1.29623,1.29634,1.30179,1.30209,1.29344,1.29374,1.29914,1.2993,10339,True
2011,01,07,14,00,00,1.29912,1.29928,1.30126,1.30144,1.29471,1.29486,1.29603,1.29618,7912,True
2011,01,07,15,00,00,1.29606,1.29621,1.30106,1.30121,1.29575,1.2959,1.29816,1.29828,4726,True
2011,01,07,16,00,00,1.29813,1.29825,1.29837,1.29849,1.29149,1.29161,1.29427,1.29439,5468,True
2011,01,07,17,00,00,1.29425,1.29437,1.29433,1.29445,1.29061,1.29073,1.2925,1.29262,3001,True
2011,01,07,18,00,00,1.29247,1.29259,1.29427,1.29439,1.29233,1.29245,1.29315,1.29327,1451,True
2011,01,07,19,00,00,1.29313,1.29325,1.29383,1.29395,1.29232,1.29244,1.29322,1.29334,931,True
