2015-07-01, EUR_USD,sell,1.11310,1.10370,1.11714,1.10324,1.11038,0.00621,-0.01362,-0.01660,-0.03083,-0.03243,-0.03129,0.01,-0.01,-0.01,-0.03,-0.03,-0.03,25,54,25,54,25,49,18,38,18,37,18,36,-0.03,-0.02,-0.02,-0.02,1.10695,0.01635,-34985,-33294,41620,-2280,-1161,1.11699,1.11847,-0.00148,-140.53,1.10783,1.13986,1.10930,1.11762,1.11762,1.10324,1.12445,1.10324,1.66877,1.11402,3.8800,-0.9650,-0.9433,-2.6550,-1.9632,-1.5288,-0.3931,-0.6450,-0.0892,0.7816,-66.7,-21.5,37437
2015-07-02, EUR_USD,buy,1.10372,1.10859,1.11217,1.10367,1.10823,-0.01327,0.01110,-0.00873,-0.00888,-0.02594,-0.02755,-0.01,0.01,-0.01,-0.01,-0.02,-0.02,36,39,40,40,40,40,33,30,28,28,28,28,-0.03,-0.02,-0.01,-0.02,1.10825,-0.00810,5274,-34985,-33294,41620,-2280,1.11570,1.11774,-0.00204,-121.53,1.10581,1.13982,1.10704,1.10840,1.11217,1.10367,1.11714,1.10324,1.66400,1.10906,-3.9200,2.1080,-1.6342,-2.4933,-2.3614,-2.4204,-1.0800,-1.0681,-0.6290,0.4756,-21.5,16.8,33667
2015-07-03, EUR_USD,sell,1.10857,1.11137,1.11177,1.10652,1.10991,-0.00204,-0.01049,0.01388,-0.00922,-0.00610,-0.02316,-0.00,-0.01,0.01,-0.01,-0.01,-0.02,38,33,45,37,49,38,49,33,40,29,34,27,-0.02,-0.02,-0.02,-0.01,1.11026,-0.00935,17659,5274,-34985,-33294,41620,1.11503,1.11727,-0.00224,-96.04,1.10458,1.13909,1.10956,1.10615,1.11177,1.10615,1.11217,1.10367,1.66503,1.10853,-3.1688,-3.2150,1.6908,-1.3028,-2.6609,-2.0746,-1.3263,-1.2805,-1.0092,0.3587,16.8,-97.4,20838
2015-07-05, EUR_USD,buy,1.09910,1.09948,1.10393,1.09698,1.10017,-0.00422,-0.01393,-0.02238,-0.02082,-0.02111,-0.01799,-0.00,-0.01,-0.02,-0.02,-0.02,-0.02,12,29,9,31,8,32,12,31,12,27,10,24,-0.03,-0.03,-0.03,-0.03,1.09997,0.00171,-1614,17659,5274,-34985,-33294,1.11264,1.11595,-0.00331,-148.89,1.10136,1.13980,1.09987,1.10997,1.10997,1.09698,1.11177,1.09698,1.65242,1.10480,-3.3037,-4.1030,-3.9858,-2.0972,-2.7886,-2.6315,-2.0681,-1.3926,-0.9262,0.1606,-97.4,51.7,5773
2015-07-06, EUR_USD,sell,1.09950,1.10474,1.10956,1.09940,1.10534,-0.00385,0.00104,-0.00867,-0.01258,-0.01555,-0.01585,-0.00,0.00,-0.01,-0.01,-0.01,-0.01,51,33,38,31,28,28,28,30,28,27,28,24,-0.03,-0.03,-0.03,-0.03,1.10461,-0.00232,2107,-1614,17659,5274,-34985,1.11142,1.11512,-0.00370,-102.69,1.09913,1.13982,1.10330,1.09929,1.10956,1.09929,1.10956,1.09698,1.65926,1.10247,-0.6512,-1.5170,-2.4808,-1.3789,-1.2668,-2.4215,-2.1294,-0.9576,-0.0602,0.3761,51.7,-76.1,41557
2015-07-07, EUR_USD,buy,1.10476,1.10076,1.10524,1.09164,1.09773,-0.01061,-0.00783,-0.00294,0.00327,-0.01656,-0.01954,-0.01,-0.01,-0.00,0.00,-0.01,-0.02,45,36,44,30,35,24,25,22,25,22,25,21,-0.01,-0.03,-0.03,-0.03,1.09960,0.00430,17096,2107,-1614,17659,5274,1.10978,1.11405,-0.00427,-120.76,1.09647,1.14031,1.10060,1.10212,1.10524,1.09164,1.10956,1.09164,1.65106,1.10146,-1.6325,-1.3850,-1.9842,0.4017,-1.5968,-2.2588,-2.0937,-0.8664,-0.9788,-0.4589,-76.1,62.0,50110
2015-07-08, EUR_USD,buy,1.10074,1.10712,1.10933,1.09743,1.10393,0.00764,-0.00425,-0.00147,-0.01474,0.00963,-0.01020,0.01,-0.00,-0.00,-0.01,0.01,-0.01,86,60,76,53,75,46,42,32,42,32,42,32,-0.01,-0.01,-0.02,-0.03,1.10525,0.00692,29657,17096,2107,-1614,17659,1.10937,1.11354,-0.00417,-78.18,1.09542,1.13932,1.10365,1.10276,1.10933,1.09743,1.10933,1.09164,1.65804,1.10091,1.3488,-0.4890,-0.4733,-2.0578,-1.1495,-1.0900,-1.8009,-0.9581,-0.9719,-0.6192,62.0,9.0,47132
2015-07-09, EUR_USD,buy,1.10710,1.10608,1.11253,1.09917,1.10483,0.00134,0.00660,-0.00529,-0.00733,-0.01578,0.00859,0.00,0.01,-0.00,-0.01,-0.01,0.01,69,66,69,63,69,60,44,37,39,35,39,35,-0.01,-0.01,-0.01,-0.03,1.10596,0.00644,1398,29657,17096,2107,-1614,1.10887,1.11299,-0.00412,-63.71,1.09408,1.13885,1.10622,1.10393,1.11253,1.09917,1.11253,1.09743,1.66212,1.10461,0.7425,1.7200,0.1267,-1.3239,0.9914,-0.7904,-1.7819,-0.9743,-1.0050,-0.8219,9.0,95.0,41979
2015-07-10, EUR_USD,sell,1.10605,1.11552,1.12159,1.10550,1.11432,0.01476,0.01078,0.01604,0.01182,0.00211,-0.00634,0.01,0.01,0.01,0.01,0.00,-0.01,79,78,79,75,79,74,79,55,72,51,65,49,-0.00,-0.00,-0.00,-0.00,1.11453,0.00257,11679,1398,29657,17096,2107,1.10989,1.11318,-0.00329,-8.07,1.09512,1.13574,1.11217,1.10659,1.12159,1.10550,1.12159,1.09917,1.67434,1.10970,4.0875,2.4060,2.9433,0.4939,-0.5686,-0.0292,-0.8134,-0.7348,-0.4456,-0.2071,95.0,-14.5,47575
2015-07-12, EUR_USD,sell,1.10952,1.11296,1.11444,1.10944,1.11288,0.00584,0.01221,0.00822,0.00438,0.00927,-0.00045,0.01,0.01,0.01,0.00,0.01,-0.00,64,71,71,73,71,73,71,64,71,61,65,56,0.01,-0.00,-0.01,-0.01,1.11245,0.00139,797,11679,1398,29657,17096,1.11036,1.11316,-0.00280,-13.67,1.09608,1.13236,1.11159,1.11078,1.11444,1.10944,1.12159,1.10550,1.66916,1.11274,1.2787,1.8400,0.8133,0.2528,-0.9095,0.9858,-0.5659,-1.3900,-0.5858,0.1069,-14.5,-54.4,1945
