year,month,day,hour,minute,second,openBid,openAsk,highBid,highAsk,lowBid,lowAsk,closeBid,closeAsk,volume,complete
2012,01,01,17,00,00,1.29475,1.29575,1.29475,1.29575,1.29366,1.29466,1.29366,1.29466,3,True
2012,01,01,18,00,00,1.29359,1.29459,1.29562,1.29662,1.2908,1.2918,1.29314,1.29414,528,True
2012,01,01,19,00,00,1.29322,1.29422,1.29322,1.29422,1.29265,1.29365,1.29288,1.29388,43,True
2012,01,01,20,00,00,1.29282,1.29382,1.29322,1.29422,1.29253,1.29353,1.29317,1.29417,133,True
2012,01,01,21,00,00,1.29321,1.29421,1.29372,1.29472,1.29321,1.29421,1.29355,1.29455,120,True
2012,01,01,22,00,00,1.29359,1.29459,1.2942,1.2952,1.29332,1.29432,1.29408,1.29508,102,True
2012,01,01,23,00,00,1.29403,1.29503,1.29509,1.29559,1.29337,1.29387,1.29417,1.29517,233,True
2012,01,02,00,00,00,1.29421,1.29521,1.29464,1.29564,1.29308,1.29408,1.29419,1.29519,166,True
2012,01,02,01,00,00,1.29415,1.29515,1.29447,1.29547,1.29375,1.29425,1.29387,1.29437,157,True
2012,01,02,02,00,00,1.29383,1.29433,1.29383,1.29433,1.29216,1.29266,1.29307,1.29357,118,True
2012,01,02,03,00,00,1.29311,1.29361,1.29457,1.29507,1.29216,1.29266,1.29261,1.29311,545,True
2012,01,02,04,00,00,1.29265,1.29315,1.29301,1.29351,1.29207,1.29257,1.29223,1.29273,270,True
2012,01,02,05,00,00,1.29227,1.29277,1.29343,1.29393,1.29227,1.29277,1.29299,1.29334,147,True
2012,01,02,06,00,00,1.29301,1.29331,1.29408,1.29438,1.29255,1.29285,1.29323,1.29353,263,True
2012,01,02,07,00,00,1.2932,1.2935,1.29444,1.29472,1.29299,1.29329,1.29379,1.29407,689,True
2012,01,02,08,00,00,1.29376,1.29404,1.29529,1.29557,1.29371,1.29399,1.29386,1.29414,1026,True
2012,01,02,09,00,00,1.2939,1.29418,1.29692,1.2972,1.2939,1.29418,1.29547,1.29575,1510,True
2012,01,02,10,00,00,1.29544,1.29572,1.29607,1.29635,1.29379,1.29407,1.2945,1.29478,719,True
2012,01,02,11,00,00,1.29447,1.29475,1.29511,1.29539,1.2944,1.29468,1.29488,1.29516,458,True
2012,01,02,12,00,00,1.29491,1.29519,1.29494,1.29522,1.29307,1.29335,1.29379,1.29407,851,True
2012,01,02,13,00,00,1.29376,1.29404,1.2944,1.29468,1.29225,1.29253,1.29261,1.29289,1004,True
2012,01,02,14,00,00,1.29264,1.29292,1.29359,1.29387,1.29264,1.29292,1.29319,1.29347,791,True
2012,01,02,15,00,00,1.29322,1.2935,1.29407,1.29435,1.29167,1.29195,1.29199,1.29227,833,True
2012,01,02,16,00,00,1.29201,1.29229,1.29265,1.29293,1.29192,1.2922,1.29192,1.2922,239,True
2012,01,02,17,00,00,1.29194,1.29222,1.29309,1.29337,1.29191,1.29219,1.29309,1.29337,274,True
2012,01,02,18,00,00,1.29307,1.29335,1.29307,1.29335,1.29208,1.29232,1.29261,1.29285,426,True
2012,01,02,19,00,00,1.29259,1.29283,1.29289,1.29313,1.29242,1.29266,1.29278,1.29302,162,True
2012,01,02,20,00,00,1.29276,1.293,1.29295,1.29321,1.29212,1.29236,1.29261,1.29287,318,True
2012,01,02,21,00,00,1.29264,1.2929,1.2934,1.29366,1.29263,1.29289,1.29332,1.29358,249,True
2012,01,02,22,00,00,1.29335,1.29361,1.2935,1.29376,1.29311,1.29337,1.29331,1.29357,173,True
2012,01,02,23,00,00,1.29338,1.2935,1.29391,1.29409,1.29322,1.29334,1.29363,1.29381,431,True
2012,01,03,00,00,00,1.29365,1.29383,1.29588,1.29602,1.29347,1.29365,1.29521,1.29535,1028,True
2012,01,03,01,00,00,1.29518,1.29532,1.29722,1.29736,1.29513,1.29527,1.29711,1.29725,923,True
2012,01,03,02,00,00,1.29714,1.29728,1.29885,1.29899,1.2971,1.29724,1.29783,1.29797,749,True
2012,01,03,03,00,00,1.29781,1.29795,1.29806,1.2982,1.29715,1.29728,1.29721,1.29734,386,True
2012,01,03,04,00,00,1.29723,1.29736,1.2982,1.29833,1.29718,1.29731,1.29783,1.29796,215,True
2012,01,03,05,00,00,1.29786,1.29799,1.29864,1.29877,1.29734,1.29747,1.29766,1.29779,795,True
2012,01,03,06,00,00,1.29769,1.29782,1.29925,1.29938,1.29769,1.29782,1.29816,1.29829,917,True
2012,01,03,07,00,00,1.29819,1.29832,1.30074,1.30087,1.29819,1.29832,1.29875,1.29888,2382,True
2012,01,03,08,00,00,1.29873,1.29886,1.29952,1.29965,1.29737,1.2975,1.29847,1.2986,1988,True
2012,01,03,09,00,00,1.29844,1.29857,1.30175,1.30188,1.29806,1.29819,1.30087,1.301,2300,True
2012,01,03,10,00,00,1.30084,1.30097,1.30427,1.3044,1.30084,1.30097,1.30349,1.30362,2522,True
2012,01,03,11,00,00,1.30352,1.30365,1.30583,1.30596,1.30303,1.30316,1.30451,1.30463,2554,True
2012,01,03,12,00,00,1.30454,1.30466,1.3047,1.30482,1.30192,1.30204,1.30223,1.30235,1597,True
2012,01,03,13,00,00,1.30226,1.30238,1.30336,1.30348,1.30111,1.30123,1.30321,1.30333,1701,True
2012,01,03,14,00,00,1.30318,1.3033,1.3046,1.30472,1.30257,1.30269,1.30339,1.30439,1774,True
2012,01,03,15,00,00,1.30335,1.30435,1.30672,1.30684,1.30268,1.30325,1.30529,1.30541,2557,True
2012,01,03,16,00,00,1.30527,1.30539,1.30675,1.30687,1.30493,1.30505,1.30599,1.30611,1747,True
2012,01,03,17,00,00,1.30596,1.30608,1.30619,1.30631,1.30446,1.30458,1.30478,1.3049,1290,True
2012,01,03,18,00,00,1.30481,1.30493,1.3076,1.30772,1.30473,1.30485,1.30716,1.30728,1253,True
2012,01,03,19,00,00,1.30719,1.30731,1.30728,1.3074,1.30504,1.30516,1.30554,1.30566,1267,True
2012,01,03,20,00,00,1.30556,1.30568,1.30619,1.30631,1.30504,1.30516,1.30532,1.30544,690,True
2012,01,03,21,00,00,1.3053,1.30542,1.30556,1.30574,1.30457,1.30475,1.30492,1.3051,621,True
2012,01,03,22,00,00,1.30489,1.30507,1.30585,1.30603,1.30487,1.30505,1.30507,1.30525,1036,True
2012,01,03,23,00,00,1.3051,1.30522,1.3054,1.30554,1.30465,1.30479,1.30533,1.30547,504,True
2012,01,04,00,00,00,1.30531,1.30545,1.30553,1.30566,1.30447,1.3046,1.30473,1.30486,600,True
2012,01,04,01,00,00,1.3047,1.30483,1.30495,1.30508,1.3045,1.30463,1.30462,1.30475,298,True
2012,01,04,02,00,00,1.30464,1.30477,1.30471,1.30484,1.30239,1.30253,1.3026,1.30274,693,True
2012,01,04,03,00,00,1.30263,1.30277,1.30377,1.3039,1.30225,1.30238,1.30364,1.30377,497,True
2012,01,04,04,00,00,1.30366,1.30379,1.30406,1.30419,1.30313,1.30326,1.30355,1.30368,391,True
2012,01,04,05,00,00,1.30352,1.30365,1.30352,1.30365,1.30263,1.30276,1.30338,1.30351,346,True
2012,01,04,06,00,00,1.30335,1.30348,1.3043,1.30443,1.30286,1.30299,1.30417,1.3043,767,True
2012,01,04,07,00,00,1.3042,1.30433,1.30445,1.30458,1.30277,1.3029,1.30401,1.30413,1075,True
2012,01,04,08,00,00,1.30403,1.30415,1.30718,1.30733,1.30305,1.30318,1.3036,1.3038,2274,True
2012,01,04,09,00,00,1.30358,1.30378,1.30518,1.30531,1.30263,1.30276,1.30363,1.30413,1666,True
2012,01,04,10,00,00,1.30359,1.30409,1.30498,1.30511,1.3004,1.30053,1.30133,1.30146,2593,True
2012,01,04,11,00,00,1.30131,1.30144,1.30176,1.30189,1.29752,1.29765,1.29752,1.29765,2648,True
2012,01,04,12,00,00,1.29749,1.29762,1.29948,1.29961,1.29676,1.29689,1.29755,1.29768,2210,True
2012,01,04,13,00,00,1.29752,1.29765,1.29755,1.29768,1.29318,1.2933,1.29321,1.29333,2882,True
2012,01,04,14,00,00,1.29318,1.2933,1.29607,1.29619,1.2931,1.29322,1.29557,1.29607,2236,True
2012,01,04,15,00,00,1.29553,1.29603,1.29565,1.29615,1.28969,1.28984,1.29071,1.29084,3497,True
2012,01,04,16,00,00,1.29074,1.29087,1.29363,1.29376,1.29054,1.29067,1.2929,1.29303,1799,True
2012,01,04,17,00,00,1.29292,1.29305,1.29542,1.29555,1.29273,1.29286,1.29528,1.29541,876,True
2012,01,04,18,00,00,1.29525,1.29538,1.29525,1.29538,1.294,1.29413,1.29457,1.2947,858,True
2012,01,04,19,00,00,1.29454,1.29467,1.29465,1.29478,1.29345,1.29358,1.29362,1.29375,877,True
2012,01,04,20,00,00,1.29365,1.29378,1.29485,1.29498,1.29341,1.29354,1.29451,1.29464,808,True
2012,01,04,21,00,00,1.29449,1.29462,1.29464,1.29482,1.29376,1.29394,1.29419,1.29437,852,True
2012,01,04,22,00,00,1.29417,1.29435,1.29459,1.29477,1.29328,1.29346,1.29359,1.29377,1144,True
2012,01,04,23,00,00,1.29362,1.2938,1.29399,1.29413,1.29288,1.29302,1.29302,1.29316,531,True
2012,01,05,00,00,00,1.293,1.29314,1.29397,1.2941,1.29288,1.29302,1.29327,1.2934,902,True
2012,01,05,01,00,00,1.29324,1.29337,1.29366,1.29379,1.29125,1.29138,1.29222,1.29236,948,True
2012,01,05,02,00,00,1.29224,1.29238,1.29336,1.2935,1.29199,1.29213,1.29303,1.29317,749,True
2012,01,05,03,00,00,1.29305,1.29319,1.29316,1.2933,1.29233,1.29247,1.29278,1.29292,602,True
2012,01,05,04,00,00,1.29276,1.2929,1.29322,1.29335,1.29227,1.2924,1.2923,1.29243,547,True
2012,01,05,05,00,00,1.29233,1.29246,1.29241,1.29254,1.29151,1.29164,1.29156,1.29169,636,True
2012,01,05,06,00,00,1.29154,1.29167,1.29216,1.29228,1.29098,1.2911,1.29187,1.29199,912,True
2012,01,05,07,00,00,1.29185,1.29197,1.29377,1.29389,1.29114,1.29126,1.29341,1.29353,1579,True
2012,01,05,08,00,00,1.29343,1.29355,1.29434,1.29446,1.28477,1.28491,1.28729,1.28743,3579,True
2012,01,05,09,00,00,1.28732,1.28746,1.28825,1.28839,1.28541,1.28554,1.28626,1.28639,3239,True
2012,01,05,10,00,00,1.28623,1.28636,1.28772,1.28785,1.283,1.28313,1.28353,1.28366,3353,True
2012,01,05,11,00,00,1.28356,1.28369,1.28468,1.28482,1.28251,1.28265,1.28386,1.284,2335,True
2012,01,05,12,00,00,1.28383,1.28397,1.28465,1.28477,1.28205,1.28217,1.28408,1.2842,2130,True
2012,01,05,13,00,00,1.28411,1.28423,1.28458,1.28471,1.28022,1.28039,1.28125,1.28138,4204,True
2012,01,05,14,00,00,1.28122,1.28135,1.28201,1.28214,1.27836,1.27849,1.27972,1.28072,3353,True
2012,01,05,15,00,00,1.27968,1.28068,1.28143,1.28156,1.27864,1.27877,1.27932,1.27944,3406,True
