2008-07-01, EUR_USD,buy,1.57613,1.57910,1.58271,1.57232,1.57735,-0.00032,0.00295,0.01258,0.01866,0.01841,0.02925,-0.00,0.00,0.01,0.01,0.01,0.02,61,74,78,84,84,87,87,88,87,88,87,88,0.02,0.02,0.03,0.03,1.57831,-0.00146,9947,-12843,916,32133,29466,1.56869,1.56348,0.00521,119.49,1.53646,1.58137,1.57757,1.57772,1.58271,1.57232,1.58359,1.57232,2.36887,1.57794,0.8188,1.1940,2.3367,2.1139,2.1864,2.1108,2.2719,0.1312,0.7642,0.2152,-3.7,63.6,32470, 14, 3152.
2008-07-02, EUR_USD,sell,1.57910,1.58793,1.58914,1.57778,1.58371,0.00863,0.00850,0.01177,0.03577,0.02748,0.02723,0.01,0.01,0.01,0.02,0.02,0.02,92,72,92,82,95,86,97,88,97,88,97,88,0.02,0.02,0.03,0.03,1.58569,-0.00570,27147,9947,-12843,916,32133,1.57165,1.56529,0.00636,145.85,1.53507,1.58509,1.58349,1.57762,1.58914,1.57762,1.58914,1.57232,2.37803,1.58049,2.3600,1.9420,2.0675,2.9156,2.1832,2.6081,2.8244,0.2293,1.5698,0.7382,63.6,-56.0,34539, 6, 2943.
2008-07-03, EUR_USD,sell,1.58794,1.56859,1.59096,1.56742,1.57811,-0.00757,-0.01071,-0.01084,0.01118,0.01643,0.00814,-0.00,-0.01,-0.01,0.01,0.01,0.01,4,53,4,58,4,61,46,77,49,78,49,78,0.01,0.01,0.01,0.01,1.57389,-0.00004,-33850,27147,9947,-12843,916,1.57118,1.56553,0.00564,81.92,1.53650,1.58591,1.57872,1.58352,1.59096,1.56742,1.59096,1.56742,2.37466,1.58132,1.8400,2.2510,1.9208,3.1911,2.4795,2.4846,2.4394,1.2476,1.1742,1.0984,-56.0,-81.6,37587, 13, 4558.
2008-07-04, EUR_USD,sell,1.56854,1.57094,1.57273,1.56555,1.56995,-0.00816,-0.00521,-0.00836,0.00442,0.01353,0.01879,-0.01,-0.00,-0.01,0.00,0.01,0.01,21,39,21,39,21,40,46,63,52,66,54,66,0.01,0.01,0.01,0.01,1.57004,-0.01885,11794,-33850,27147,9947,-12843,1.57114,1.56593,0.00521,44.58,1.53663,1.58727,1.56944,1.57827,1.57827,1.56555,1.59096,1.56555,2.35550,1.57416,-2.4950,-2.1740,-1.1625,0.4489,0.8932,0.5846,1.0913,0.6667,-0.1956,0.4734,-81.6,-2.3,23475, 7, 2538.
2008-07-06, EUR_USD,sell,1.57027,1.56947,1.57097,1.56916,1.56971,-0.01846,-0.00964,-0.00669,-0.00669,0.00294,0.01206,-0.01,-0.01,-0.00,-0.00,0.00,0.01,15,13,15,13,15,13,23,38,42,47,48,50,0.01,0.01,0.01,0.01,1.56977,-0.01610,-512,11794,-33850,27147,9947,1.57088,1.56619,0.00469,40.00,1.53884,1.58753,1.56997,1.56974,1.57097,1.56916,1.57273,1.56555,2.35555,1.56960,-4.5425,-2.3470,-2.1042,-0.6406,0.7941,0.5608,0.9834,0.6993,-0.2712,0.3892,-2.3,-30.7,779, 23, 335.
2008-07-07, EUR_USD,buy,1.56947,1.57248,1.57534,1.56116,1.56664,0.00390,-0.01544,-0.00662,-0.00694,-0.00367,0.00596,0.00,-0.01,-0.00,-0.00,-0.00,0.00,37,24,37,24,37,24,37,35,37,44,50,51,0.01,0.01,0.01,0.01,1.57037,0.00106,25471,-512,11794,-33850,27147,1.57113,1.56666,0.00447,32.57,1.54248,1.58733,1.56962,1.56987,1.57534,1.56116,1.57534,1.56116,2.35593,1.56916,-3.9025,-2.7590,-1.2267,-0.4539,0.6055,0.9573,1.0431,1.3805,-0.1771,0.4035,-30.7,20.1,42694, 13, 3221.
2008-07-08, EUR_USD,buy,1.57248,1.56657,1.57397,1.56359,1.56865,-0.00437,-0.00201,-0.02135,-0.01273,-0.01286,-0.00958,-0.00,-0.00,-0.01,-0.01,-0.01,-0.01,38,30,18,23,18,23,18,26,18,32,18,39,0.01,0.01,0.00,0.00,1.56768,0.00255,-15885,25471,-512,11794,-33850,1.57043,1.56665,0.00377,16.13,1.54689,1.58571,1.56916,1.57098,1.57397,1.56359,1.57534,1.56116,2.35577,1.56852,0.3125,-3.3960,-2.5275,-0.6361,-0.2509,0.9031,0.5531,1.4298,-0.3981,0.8274,20.1,26.5,37306, 14, 3593.
2008-07-09, EUR_USD,buy,1.56657,1.57302,1.57498,1.56498,1.57130,0.00355,0.00208,0.00444,-0.00313,-0.00628,-0.00640,0.00,0.00,0.00,-0.00,-0.00,-0.00,83,53,83,46,39,31,39,31,39,31,39,36,0.00,0.01,0.01,0.01,1.57150,0.00345,26307,-15885,25471,-512,11794,1.57083,1.56713,0.00370,30.25,1.54988,1.58537,1.56989,1.56953,1.57498,1.56498,1.57498,1.56359,2.35747,1.56938,1.0037,0.4520,-2.6617,-0.9567,-0.4041,0.4846,0.7066,1.0981,0.3935,0.4697,26.5,29.9,43242, 14, 3585.
2008-07-10, EUR_USD,buy,1.57302,1.57877,1.58018,1.56919,1.57430,0.00629,0.00930,0.00783,-0.00033,0.00262,-0.00053,0.00,0.01,0.00,-0.00,0.00,-0.00,92,71,92,64,92,50,59,39,59,39,59,39,0.00,0.01,0.01,0.02,1.57673,-0.00337,28218,26307,-15885,25471,-512,1.57205,1.56799,0.00406,63.99,1.55217,1.58578,1.57529,1.56980,1.58018,1.56919,1.58018,1.56498,2.36477,1.57233,1.2087,1.8420,1.2425,-0.2806,0.0436,0.2650,1.0800,1.1864,0.8252,0.0765,29.9,111.9,37907, 14, 4061.
2008-07-11, EUR_USD,buy,1.57877,1.59374,1.59474,1.57652,1.58549,0.02717,0.02126,0.02427,0.00581,0.01463,0.01758,0.02,0.01,0.02,0.00,0.01,0.01,96,91,97,91,97,76,97,65,97,65,97,65,0.01,0.01,0.02,0.02,1.58968,-0.00241,39268,28218,26307,-15885,25471,1.57539,1.56990,0.00549,154.73,1.55359,1.58828,1.58594,1.57590,1.59474,1.57590,1.59474,1.56919,2.38300,1.58016,5.1913,3.8790,3.9617,0.6222,1.0132,1.1777,2.0316,1.8812,1.4790,0.5394,111.9,73.5,44109, 13, 5223.
