year,month,day,hour,minute,second,openBid,openAsk,highBid,highAsk,lowBid,lowAsk,closeBid,closeAsk,volume,complete
2009,07,01,00,00,00,1.40392,1.4041,1.40456,1.40471,1.40297,1.40315,1.40321,1.40336,1164,True
2009,07,01,01,00,00,1.40324,1.40339,1.40339,1.40354,1.40005,1.4002,1.40111,1.40126,2115,True
2009,07,01,02,00,00,1.40113,1.40128,1.40354,1.40369,1.4011,1.40125,1.40315,1.4033,1497,True
2009,07,01,03,00,00,1.40317,1.40332,1.40453,1.40468,1.40245,1.4026,1.40339,1.40354,1697,True
2009,07,01,04,00,00,1.40341,1.40356,1.40398,1.40413,1.4029,1.40305,1.40331,1.40346,1260,True
2009,07,01,05,00,00,1.40333,1.40348,1.40411,1.40426,1.4017,1.40185,1.40268,1.40283,2191,True
2009,07,01,06,00,00,1.40271,1.40286,1.40669,1.40678,1.40259,1.40271,1.40629,1.40638,3022,True
2009,07,01,07,00,00,1.40631,1.4064,1.40867,1.40876,1.40578,1.40587,1.40802,1.40811,4003,True
2009,07,01,08,00,00,1.40805,1.40814,1.4083,1.40839,1.40614,1.40623,1.40753,1.40762,2559,True
2009,07,01,09,00,00,1.4075,1.40759,1.40758,1.40767,1.40555,1.40564,1.40657,1.40666,1880,True
2009,07,01,10,00,00,1.4066,1.40669,1.40761,1.4077,1.40614,1.40623,1.40622,1.40634,1795,True
2009,07,01,11,00,00,1.4062,1.40632,1.40691,1.40707,1.40453,1.40462,1.40684,1.407,2544,True
2009,07,01,12,00,00,1.40688,1.40704,1.41348,1.4136,1.40688,1.40704,1.41348,1.4136,5754,True
2009,07,01,13,00,00,1.4135,1.41362,1.41708,1.4172,1.41213,1.41222,1.41406,1.41506,5541,True
2009,07,01,14,00,00,1.41409,1.41509,1.41632,1.41641,1.41272,1.41281,1.41302,1.41311,5236,True
2009,07,01,15,00,00,1.41305,1.41314,1.41893,1.41905,1.4124,1.41249,1.41893,1.41905,4795,True
2009,07,01,16,00,00,1.41897,1.41909,1.42006,1.42018,1.416,1.41609,1.41605,1.41614,4674,True
2009,07,01,17,00,00,1.41602,1.41611,1.4179,1.41799,1.41602,1.41611,1.41713,1.41722,1899,True
2009,07,01,18,00,00,1.41711,1.4172,1.41728,1.41737,1.41452,1.41461,1.41476,1.41485,1983,True
2009,07,01,19,00,00,1.41479,1.41488,1.41591,1.41603,1.41404,1.41424,1.41412,1.41432,1822,True
2009,07,01,20,00,00,1.41415,1.41435,1.41496,1.41516,1.41367,1.41387,1.41407,1.41427,711,True
2009,07,01,21,00,00,1.41405,1.41425,1.41538,1.41558,1.41362,1.41382,1.41522,1.41542,615,True
2009,07,01,22,00,00,1.41519,1.41539,1.41535,1.41555,1.41301,1.41321,1.41359,1.41379,1652,True
2009,07,01,23,00,00,1.41355,1.41375,1.41466,1.41486,1.41308,1.41328,1.41448,1.41465,996,True
2009,07,02,00,00,00,1.41445,1.41462,1.41471,1.41488,1.41221,1.41238,1.41263,1.4128,1449,True
2009,07,02,01,00,00,1.41265,1.41282,1.41352,1.41369,1.41119,1.41136,1.41317,1.41334,1816,True
2009,07,02,02,00,00,1.41315,1.41332,1.41376,1.41393,1.41009,1.41026,1.41159,1.41174,1791,True
2009,07,02,03,00,00,1.41157,1.41172,1.41206,1.41221,1.41021,1.41036,1.41132,1.41147,1391,True
2009,07,02,04,00,00,1.41129,1.41144,1.41157,1.41172,1.41054,1.41069,1.41101,1.41116,1503,True
2009,07,02,05,00,00,1.41099,1.41114,1.41271,1.41286,1.4107,1.41085,1.41117,1.41132,1778,True
2009,07,02,06,00,00,1.41119,1.41134,1.41241,1.41256,1.40932,1.40944,1.41,1.41012,2980,True
2009,07,02,07,00,00,1.40998,1.4101,1.41051,1.4106,1.40807,1.40816,1.40906,1.40915,4134,True
2009,07,02,08,00,00,1.40904,1.40913,1.41041,1.4105,1.40856,1.40874,1.40894,1.40994,3079,True
2009,07,02,09,00,00,1.40896,1.40996,1.41084,1.41099,1.40831,1.4084,1.40857,1.40869,3202,True
2009,07,02,10,00,00,1.4086,1.40872,1.40914,1.40926,1.40666,1.40678,1.40666,1.40678,2796,True
2009,07,02,11,00,00,1.40668,1.4068,1.40815,1.40831,1.40445,1.40457,1.4072,1.40729,3687,True
