time,openBid,openAsk,highBid,highAsk,lowBid,lowAsk,closeBid,closeAsk,volume,complete2012-01-01T17:00:00.000000Z,76.914,77.014,76.943,77.043,76.809,76.909,76.809,76.909,14,True
2012-01-01T18:00:00.000000Z,76.796,76.896,76.825,76.925,76.275,76.375,76.752,76.852,1004,True
2012-01-01T19:00:00.000000Z,76.756,76.856,76.831,76.931,76.741,76.841,76.809,76.909,130,True
2012-01-01T20:00:00.000000Z,76.815,76.915,76.91,77.01,76.808,76.908,76.894,76.994,37,True
2012-01-01T21:00:00.000000Z,76.9,77,76.93,77.03,76.881,76.981,76.912,77.012,56,True
2012-01-01T22:00:00.000000Z,76.917,77.017,77.14,77.24,76.913,77.013,77.079,77.179,205,True
2012-01-01T23:00:00.000000Z,77.074,77.174,77.113,77.213,77.008,77.055,77.025,77.055,218,True
2012-01-02T00:00:00.000000Z,77.028,77.058,77.087,77.117,77.018,77.053,77.078,77.108,100,True
2012-01-02T01:00:00.000000Z,77.075,77.105,77.097,77.127,77.023,77.053,77.055,77.085,160,True
2012-01-02T02:00:00.000000Z,77.06,77.08,77.062,77.082,76.945,76.98,76.972,77.007,176,True
2012-01-02T03:00:00.000000Z,76.968,77.003,76.981,77.016,76.912,76.947,76.941,76.971,288,True
2012-01-02T04:00:00.000000Z,76.937,76.967,76.981,77.011,76.927,76.957,76.93,76.96,56,True
2012-01-02T05:00:00.000000Z,76.933,76.963,76.961,76.991,76.908,76.938,76.951,76.981,63,True
2012-01-02T06:00:00.000000Z,76.954,76.984,76.977,77.007,76.943,76.973,76.943,76.973,43,True
2012-01-02T07:00:00.000000Z,76.94,76.97,76.986,77.013,76.923,76.95,76.978,77.005,175,True
2012-01-02T08:00:00.000000Z,76.98,77.007,77,77.027,76.924,76.951,76.946,76.973,306,True
2012-01-02T09:00:00.000000Z,76.943,76.97,76.943,76.97,76.89,76.917,76.916,76.94,108,True
