2011-01-02, EUR_USD,sell,1.33846,1.33564,1.33846,1.33280,1.33475,0.01327,0.02709,0.01677,0.02330,0.02419,0.02654,0.01,0.02,0.01,0.02,0.02,0.02,80,87,80,88,80,88,81,88,81,88,81,88,0.01,0.01,0.01,0.01,1.33564,0.00318,13,16278,24174,27765,-38964,1.32375,1.32568,-0.00193,122.19,1.30432,1.33751,1.33634,1.33447,1.33846,1.33280,1.34242,1.32889,2.00486,1.33564,3.6363,2.2090,3.2533,2.5933,1.6609,1.5192,0.0397,0.2952,-0.1262,0.2666,-14.4,-20.7,3794, 23, 1222.
2011-01-03, EUR_USD,buy,1.33567,1.33563,1.33954,1.32512,1.33267,0.00551,0.01326,0.02707,0.02340,0.02328,0.02418,0.00,0.01,0.02,0.02,0.02,0.02,66,78,80,83,80,83,80,84,81,84,81,84,0.02,0.01,0.01,0.01,1.33398,0.01726,17150,13,16278,24174,27765,1.32558,1.32641,-0.00084,92.10,1.30354,1.33959,1.33399,1.33705,1.33954,1.32512,1.33954,1.32512,2.00209,1.33398,2.0188,3.1240,2.0200,2.7472,1.9473,1.6319,0.8066,0.5369,-0.1956,0.7895,-20.7,29.1,37471, 16, 3558.
2011-01-04, EUR_USD,sell,1.33566,1.33188,1.34340,1.32919,1.33558,-0.00696,0.00177,0.00952,0.02394,0.01965,0.01954,-0.01,0.00,0.01,0.02,0.01,0.01,37,61,46,68,67,75,68,76,68,77,69,77,0.02,0.02,0.01,0.01,1.33409,0.01728,-37709,17150,13,16278,24174,1.32655,1.32682,-0.00027,91.13,1.30330,1.34104,1.33503,1.33565,1.34340,1.32919,1.34340,1.32512,2.00799,1.33431,0.2437,2.3870,3.2467,3.4050,2.5705,1.7850,0.4678,0.9479,0.0490,0.8139,29.1,-147.6,60768, 15, 5305.
2011-01-05, EUR_USD,sell,1.33190,1.31563,1.33255,1.31257,1.32082,-0.02002,-0.02322,-0.01449,-0.00324,0.00768,0.00340,-0.01,-0.02,-0.01,-0.00,0.01,0.00,9,37,9,45,9,52,21,56,23,57,23,58,0.00,0.00,0.00,-0.00,1.31909,0.00982,-46243,-37709,17150,13,16278,1.32487,1.32599,-0.00112,-12.53,1.30342,1.33854,1.32316,1.33377,1.33377,1.31257,1.34340,1.31257,1.98883,1.32943,-1.4787,-1.9750,0.1808,1.5117,1.6123,1.1100,0.8647,-0.5160,-0.2896,0.2518,-147.6,-127.4,66581, 13, 6389.
2011-01-06, EUR_USD,sell,1.31560,1.29798,1.31707,1.29676,1.30808,-0.03764,-0.03766,-0.04086,-0.01057,-0.02089,-0.00996,-0.03,-0.03,-0.03,-0.01,-0.02,-0.01,2,16,2,19,2,26,2,30,2,31,2,31,-0.01,-0.01,-0.01,-0.01,1.30245,0.00427,-52671,-46243,-37709,17150,13,1.32073,1.32391,-0.00318,-132.09,1.30146,1.33672,1.30685,1.32376,1.32376,1.29676,1.33255,1.29676,1.96545,1.31474,-5.6163,-4.2780,-4.2250,-1.1494,0.3927,0.1500,-0.0781,-1.5602,-0.4223,-0.8648,-127.4,-108.4,59866, 15, 6515.
2011-01-07, EUR_USD,sell,1.29795,1.29073,1.30212,1.29057,1.29724,-0.04116,-0.04490,-0.04491,-0.03164,-0.01783,-0.02814,-0.03,-0.03,-0.03,-0.02,-0.01,-0.02,0,4,0,4,0,4,0,8,0,8,0,8,-0.02,-0.02,-0.02,-0.01,1.29354,0.00138,-64634,-52671,-46243,-37709,17150,1.31612,1.32146,-0.00534,-182.94,1.29779,1.33722,1.29534,1.30679,1.30679,1.29057,1.31707,1.29057,1.94740,1.30163,-10.3188,-7.4830,-6.0567,-2.4217,-1.5291,-0.9762,-1.1294,-1.7002,-1.1592,-1.2781,-108.4,-86.0,66477, 13, 10339.
2011-01-09, EUR_USD,buy,1.29093,1.28955,1.29208,1.28607,1.28864,-0.02608,-0.04234,-0.04608,-0.04057,-0.03282,-0.01901,-0.02,-0.03,-0.03,-0.03,-0.02,-0.01,7,3,6,2,6,2,6,2,6,2,6,2,-0.01,-0.02,-0.02,-0.02,1.28931,0.00364,807,-64634,-52671,-46243,-37709,1.31203,1.31909,-0.00706,-190.80,1.29450,1.33707,1.28966,1.29434,1.29434,1.28607,1.30212,1.28607,1.93511,1.29271,-10.1163,-10.2630,-7.9092,-4.3756,-3.2123,-1.5900,-1.6272,-1.6452,-1.3915,-1.6948,-86.0,33.7,5110, 20, 1129.
2011-01-10, EUR_USD,buy,1.28952,1.29645,1.29660,1.28741,1.29201,-0.00153,-0.01917,-0.03543,-0.04240,-0.03367,-0.02592,-0.00,-0.01,-0.03,-0.03,-0.03,-0.02,33,13,22,9,18,8,18,8,18,8,18,8,-0.02,-0.01,-0.01,-0.01,1.29423,0.00333,56182,807,-64634,-52671,-46243,1.30963,1.31742,-0.00778,-142.65,1.29201,1.33733,1.29250,1.29024,1.29660,1.28741,1.29660,1.28607,1.94031,1.29054,-5.1175,-7.1890,-7.7992,-5.0911,-2.4832,-1.7185,-1.1575,-1.8719,-1.0342,-1.4684,33.7,29.2,58080, 15, 6237.
2011-01-11, EUR_USD,buy,1.29648,1.29827,1.29930,1.29048,1.29493,0.00754,0.00029,-0.01735,-0.03737,-0.04058,-0.03185,0.01,0.00,-0.01,-0.03,-0.03,-0.02,76,39,39,22,26,16,21,15,21,15,21,15,-0.01,-0.02,-0.01,-0.01,1.29658,-0.00118,48343,56182,807,-64634,-52671,1.30788,1.31600,-0.00811,-111.22,1.28999,1.33754,1.29614,1.29299,1.29930,1.29048,1.29930,1.28741,1.94455,1.29345,-0.7038,-3.5530,-5.5400,-4.3506,-2.9232,-2.1623,-0.9691,-0.9240,-1.6952,-1.3152,29.2,86.4,63076, 16, 5927.
2011-01-12, EUR_USD,buy,1.29825,1.31269,1.31447,1.29622,1.30357,0.02314,0.02196,0.01470,-0.02294,-0.02295,-0.02616,0.02,0.02,0.01,-0.02,-0.02,-0.02,93,67,93,51,85,43,46,28,46,28,46,28,-0.01,0.00,-0.00,0.00,1.30902,-0.00281,53858,48343,56182,807,-64634,1.30862,1.31575,-0.00713,-36.79,1.29012,1.33751,1.30541,1.29738,1.31447,1.29622,1.31447,1.29048,1.96258,1.30012,5.5975,2.4700,-0.4333,-2.7850,-2.5409,-0.7265,0.1075,-0.1833,-1.3602,-0.4381,86.4,202.0,66911, 11, 5425.
