2007-07-01, USD_JPY,sell,123.05,123.21,123.25,122.94,123.15,-0.08,0.26,-0.34,-0.57,-0.36,-0.22,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,73,65,69,60,57,54,51,50,51,50,51,50,-0.00,-0.00,0.00,0.01,123.15,0.00,1010,-6079,11075,21921,-12199,123.22,122.76,0.46,16.48,121.84,124.24,123.11,123.19,123.25,122.94,123.56,122.94,184.72,123.18,-29.5000,-76.4000,-115.3333,-58.8889,-42.3636,-23.8462,30.1875,79.9524,42.6154,46.1290,-20.4,-55.7,1362, 23, 638.
2007-07-02, USD_JPY,sell,123.21,122.29,123.28,122.10,122.59,-0.92,-1.00,-0.66,-1.59,-1.49,-1.28,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,13,51,13,45,12,41,9,36,9,36,9,36,-0.01,-0.01,-0.01,-0.01,122.49,-0.16,-9180,1010,-6079,11075,21921,123.08,122.72,0.35,-57.88,121.94,124.19,122.72,123.13,123.28,122.10,123.28,122.10,184.33,122.89,-8.5000,-16.6000,-57.8333,-94.4444,-35.0909,-35.9231,9.6875,69.3333,45.3077,47.8226,-55.7,-18.4,13604, 6, 993.
2007-07-03, USD_JPY,buy,122.29,122.45,122.69,122.14,122.41,-0.72,-0.76,-0.83,-1.37,-1.43,-1.33,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,24,37,24,35,24,31,19,26,17,26,17,26,-0.01,-0.01,-0.01,-0.01,122.43,-0.64,2284,-9180,1010,-6079,11075,122.98,122.70,0.28,-86.11,122.09,124.13,122.39,122.75,122.75,122.14,123.28,122.10,183.75,122.55,-218.5000,-126.8000,-113.8333,-134.7778,-99.5455,-79.3077,-61.5000,42.3810,22.0000,28.3226,-18.4,7.7,14228, 6, 1290.
2007-07-04, USD_JPY,buy,122.45,122.73,122.75,122.22,122.48,-0.48,-0.44,-0.49,-0.82,-1.10,-1.15,-0.00,-0.00,-0.00,-0.01,-0.01,-0.01,53,30,43,26,43,26,34,21,34,20,30,19,-0.01,-0.01,-0.01,-0.01,122.61,-0.85,9309,2284,-9180,1010,-6079,122.94,122.71,0.24,-82.53,122.26,124.05,122.54,122.37,122.75,122.22,122.75,122.14,183.86,122.45,-125.2500,-162.0000,-95.0000,-132.5556,-126.0000,-70.9231,-50.6875,43.4762,30.9231,31.6452,7.7,25.5,10063, 6, 665.
2007-07-05, USD_JPY,buy,122.73,122.97,123.03,122.33,122.74,0.68,-0.24,-0.20,0.02,-0.59,-0.86,0.01,-0.00,-0.00,0.00,-0.00,-0.01,73,50,73,46,59,42,56,36,47,32,47,31,-0.01,-0.00,-0.00,-0.01,122.82,-0.08,14131,9309,2284,-9180,1010,122.95,122.73,0.22,-68.55,122.50,123.96,122.76,122.59,123.03,122.33,123.03,122.22,184.19,122.58,-64.5000,-44.6000,-88.6667,-67.2222,-79.1818,-57.9231,-45.3125,55.4762,58.9231,33.9355,25.5,48.1,17081, 14, 2162.
2007-07-06, USD_JPY,buy,122.97,123.34,123.56,122.86,123.22,0.89,1.05,0.13,0.06,0.40,-0.21,0.01,0.01,0.00,0.00,0.00,-0.00,85,70,85,67,85,62,85,58,81,54,67,48,-0.00,-0.00,-0.00,-0.00,123.28,-0.27,5727,14131,9309,2284,-9180,123.01,122.77,0.24,6.37,122.59,123.93,123.18,122.85,123.56,122.85,123.56,122.33,184.98,122.94,217.5000,54.0000,50.8333,20.7778,-35.1818,-44.6154,-10.0625,37.5238,76.3077,45.5806,48.1,22.4,14413, 12, 1424.
2007-07-08, USD_JPY,sell,123.42,123.47,123.50,123.37,123.44,0.74,1.02,1.18,0.25,0.18,0.52,0.01,0.01,0.01,0.00,0.00,0.00,93,84,94,84,94,79,93,78,93,74,89,68,-0.00,-0.00,-0.00,-0.00,123.45,-0.30,880,5727,14131,9309,2284,123.08,122.82,0.26,39.78,122.63,123.95,123.44,123.16,123.50,123.16,123.56,122.86,185.18,123.32,186.5000,162.0000,35.0000,19.5556,-12.4545,-31.0000,-11.0000,17.3810,64.0769,44.7742,22.4,-2.0,1468, 23, 504.
2007-07-09, USD_JPY,sell,123.47,123.33,123.66,123.21,123.42,0.36,0.60,0.87,0.16,0.11,0.04,0.00,0.00,0.01,0.00,0.00,0.00,74,84,76,85,77,85,78,85,78,84,78,78,-0.00,-0.00,-0.00,-0.00,123.38,0.03,-5675,880,5727,14131,9309,123.12,122.86,0.26,29.87,122.63,123.93,123.42,123.45,123.66,123.21,123.66,123.21,185.27,123.43,158.5000,182.4000,162.6667,11.3333,26.6364,-21.6154,-7.4375,-0.3810,71.7692,49.9355,-2.0,-88.9,11427, 8, 931.
2007-07-10, USD_JPY,sell,123.33,121.72,123.49,120.99,122.53,-1.63,-1.25,-1.01,-1.49,-1.45,-1.50,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,27,65,27,66,27,66,27,66,27,66,27,65,-0.01,-0.01,-0.02,-0.02,121.98,0.85,-9082,-5675,880,5727,14131,122.90,122.78,0.13,-192.07,122.38,124.00,122.38,123.40,123.49,120.99,123.66,120.99,183.98,122.84,-16.7500,92.2000,123.1667,26.4444,15.3636,-11.0769,-40.4375,-3.4286,63.5385,49.7742,-88.9,-77.6,21934, 13, 1721.
2007-07-11, USD_JPY,buy,121.73,122.36,122.53,121.07,121.76,-1.11,-0.98,-0.60,0.07,-0.85,-0.81,-0.01,-0.01,-0.00,0.00,-0.01,-0.01,51,51,51,51,51,52,51,52,51,52,51,52,-0.01,-0.00,-0.01,-0.01,122.08,-0.39,17430,-9082,-5675,880,5727,122.82,122.75,0.07,-170.08,122.24,124.01,121.92,122.52,122.53,121.07,123.49,120.99,183.06,122.02,-241.7500,-205.4000,-83.1667,-84.1111,-93.7273,-64.6154,-85.6250,-58.2857,25.6154,33.3226,-77.6,53.7,22464, 5, 1829.
2007-07-12, USD_JPY,sell,122.36,122.42,122.59,121.84,122.29,-0.90,-1.05,-0.92,-0.03,0.13,-0.79,-0.01,-0.01,-0.01,-0.00,0.00,-0.01,53,44,53,44,53,44,53,44,53,44,53,44,-0.01,-0.01,-0.00,-0.01,122.32,-1.29,9448,17430,-9082,-5675,880,122.76,122.72,0.04,-107.15,122.13,124.02,122.30,122.05,122.59,121.84,122.59,121.07,183.51,122.01,-266.5000,-180.0000,-160.0000,-10.0000,-59.5455,-55.6923,-84.1875,-53.3810,-6.6154,33.0323,53.7,0.2,17153, 7, 1430.
2007-07-13, USD_JPY,sell,122.42,121.94,122.61,121.92,122.30,0.22,-1.39,-1.53,-0.79,-0.52,-0.35,0.00,-0.01,-0.01,-0.01,-0.00,-0.00,37,47,35,46,35,46,35,46,35,46,35,46,-0.01,-0.01,-0.01,-0.01,122.10,-0.07,-14395,9448,17430,-9082,-5675,122.63,122.66,-0.03,-109.30,121.97,124.02,122.22,122.39,122.61,121.92,122.61,121.84,183.57,122.24,-218.2500,-209.2000,-146.6667,-14.8889,-60.9091,-72.6154,-63.5625,-50.2857,-19.8077,25.3548,0.2,-29.4,15090, 13, 1347.
