year,month,day,hour,minute,second,openBid,openAsk,highBid,highAsk,lowBid,lowAsk,closeBid,closeAsk,volume,complete
2014,01,01,22,00,00,105.221,105.27,105.371,105.433,105.173,105.266,105.346,105.377,1109,True
2014,01,01,23,00,00,105.348,105.375,105.386,105.417,105.255,105.291,105.328,105.341,1650,True
2014,01,02,00,00,00,105.326,105.342,105.331,105.347,105.239,105.254,105.311,105.329,2629,True
2014,01,02,01,00,00,105.311,105.33,105.326,105.344,105.261,105.278,105.299,105.312,1827,True
2014,01,02,02,00,00,105.298,105.312,105.319,105.338,105.225,105.245,105.238,105.253,2821,True
2014,01,02,03,00,00,105.237,105.254,105.297,105.311,105.232,105.249,105.274,105.29,1976,True
2014,01,02,04,00,00,105.276,105.289,105.298,105.316,105.25,105.271,105.287,105.302,1868,True
2014,01,02,05,00,00,105.286,105.303,105.314,105.335,105.262,105.289,105.301,105.313,1521,True
2014,01,02,06,00,00,105.299,105.313,105.324,105.344,105.269,105.285,105.317,105.333,3299,True
2014,01,02,07,00,00,105.316,105.334,105.382,105.395,105.278,105.298,105.358,105.372,3721,True
2014,01,02,08,00,00,105.359,105.371,105.39,105.407,105.305,105.323,105.349,105.364,3682,True
2014,01,02,09,00,00,105.352,105.367,105.391,105.408,105.335,105.354,105.361,105.377,3770,True
2014,01,02,10,00,00,105.359,105.375,105.381,105.397,105.313,105.334,105.377,105.396,3811,True
2014,01,02,11,00,00,105.377,105.395,105.436,105.451,105.361,105.375,105.391,105.403,2686,True
2014,01,02,12,00,00,105.39,105.404,105.424,105.439,105.36,105.374,105.379,105.392,3221,True
2014,01,02,13,00,00,105.378,105.392,105.388,105.402,105.078,105.092,105.099,105.113,4683,True
2014,01,02,14,00,00,105.099,105.114,105.119,105.131,104.781,104.794,104.837,104.884,7554,True
2014,01,02,15,00,00,104.839,104.884,105.021,105.033,104.654,104.672,105.02,105.033,8642,True
2014,01,02,16,00,00,105.019,105.031,105.036,105.05,104.769,104.783,104.84,104.853,3863,True
2014,01,02,17,00,00,104.838,104.853,104.902,104.917,104.766,104.781,104.837,104.851,2227,True
2014,01,02,18,00,00,104.839,104.853,104.86,104.874,104.633,104.648,104.672,104.685,2829,True
2014,01,02,19,00,00,104.67,104.687,104.72,104.735,104.542,104.554,104.7,104.713,3460,True
2014,01,02,20,00,00,104.701,104.715,104.789,104.802,104.698,104.71,104.752,104.764,2038,True
2014,01,02,21,00,00,104.751,104.765,104.818,104.844,104.656,104.672,104.782,104.837,2046,True
2014,01,02,22,00,00,104.785,104.839,104.825,104.88,104.715,104.77,104.821,104.845,1439,True
2014,01,02,23,00,00,104.82,104.846,104.856,104.873,104.748,104.77,104.834,104.852,1736,True
2014,01,03,00,00,00,104.832,104.85,104.842,104.858,104.767,104.78,104.815,104.826,1342,True
2014,01,03,01,00,00,104.813,104.826,104.862,104.876,104.769,104.783,104.771,104.784,1602,True
2014,01,03,02,00,00,104.77,104.785,104.775,104.787,104.149,104.166,104.304,104.317,7361,True
2014,01,03,03,00,00,104.304,104.318,104.381,104.396,104.153,104.168,104.26,104.274,3249,True
2014,01,03,04,00,00,104.26,104.273,104.335,104.35,104.196,104.21,104.207,104.22,2026,True
2014,01,03,05,00,00,104.206,104.222,104.224,104.238,104.07,104.083,104.216,104.231,3792,True
2014,01,03,06,00,00,104.214,104.229,104.316,104.333,104.13,104.145,104.266,104.281,2228,True
2014,01,03,07,00,00,104.268,104.282,104.453,104.466,104.238,104.252,104.36,104.372,2736,True
2014,01,03,08,00,00,104.36,104.374,104.393,104.407,104.205,104.219,104.388,104.4,3554,True
2014,01,03,09,00,00,104.388,104.399,104.399,104.413,104.254,104.267,104.313,104.325,2285,True
2014,01,03,10,00,00,104.312,104.327,104.418,104.43,104.295,104.308,104.407,104.421,1788,True
2014,01,03,11,00,00,104.407,104.42,104.488,104.502,104.366,104.38,104.413,104.428,2730,True
2014,01,03,12,00,00,104.414,104.428,104.53,104.543,104.314,104.328,104.468,104.481,2697,True
2014,01,03,13,00,00,104.467,104.481,104.507,104.521,104.376,104.395,104.45,104.464,2406,True
2014,01,03,14,00,00,104.45,104.463,104.453,104.466,104.291,104.302,104.439,104.451,3922,True
2014,01,03,15,00,00,104.44,104.451,104.483,104.497,104.329,104.341,104.467,104.478,3615,True
2014,01,03,16,00,00,104.466,104.479,104.587,104.599,104.448,104.461,104.448,104.461,3944,True
2014,01,03,17,00,00,104.448,104.46,104.547,104.558,104.434,104.451,104.482,104.497,1762,True
2014,01,03,18,00,00,104.481,104.494,104.492,104.504,104.397,104.413,104.463,104.479,1367,True
2014,01,03,19,00,00,104.462,104.48,104.657,104.671,104.429,104.443,104.652,104.668,1869,True
2014,01,03,20,00,00,104.654,104.67,104.83,104.844,104.619,104.641,104.772,104.788,2991,True
2014,01,03,21,00,00,104.773,104.787,104.872,104.909,104.747,104.768,104.834,104.868,1700,True
2014,01,05,22,00,00,104.801,104.846,104.867,104.891,104.795,104.824,104.843,104.868,1528,True
2014,01,05,23,00,00,104.846,104.866,104.927,104.942,104.809,104.831,104.906,104.921,2239,True
2014,01,06,00,00,00,104.907,104.92,104.943,104.961,104.567,104.579,104.632,104.645,6107,True
2014,01,06,01,00,00,104.63,104.642,104.649,104.662,104.142,104.158,104.254,104.268,6311,True
2014,01,06,02,00,00,104.254,104.269,104.361,104.374,104.218,104.234,104.306,104.319,3557,True
2014,01,06,03,00,00,104.303,104.317,104.435,104.449,104.259,104.273,104.401,104.414,2376,True
2014,01,06,04,00,00,104.4,104.411,104.447,104.458,104.321,104.335,104.371,104.383,2145,True
2014,01,06,05,00,00,104.369,104.382,104.369,104.382,104.227,104.239,104.294,104.305,2413,True
2014,01,06,06,00,00,104.294,104.303,104.406,104.417,104.247,104.259,104.347,104.36,1842,True
2014,01,06,07,00,00,104.347,104.359,104.381,104.391,104.288,104.299,104.376,104.389,2100,True
2014,01,06,08,00,00,104.374,104.386,104.638,104.653,104.371,104.383,104.526,104.538,4152,True
2014,01,06,09,00,00,104.524,104.538,104.607,104.618,104.506,104.518,104.551,104.565,2681,True
2014,01,06,10,00,00,104.55,104.565,104.587,104.599,104.478,104.49,104.507,104.52,1819,True
2014,01,06,11,00,00,104.507,104.521,104.624,104.638,104.503,104.517,104.604,104.618,1878,True
2014,01,06,12,00,00,104.607,104.618,104.65,104.663,104.543,104.556,104.59,104.601,2082,True
2014,01,06,13,00,00,104.59,104.602,104.644,104.656,104.551,104.563,104.612,104.623,2097,True
2014,01,06,14,00,00,104.612,104.622,104.835,104.846,104.608,104.617,104.805,104.834,4585,True
2014,01,06,15,00,00,104.808,104.831,104.808,104.845,104.493,104.506,104.522,104.532,6163,True
2014,01,06,16,00,00,104.521,104.533,104.592,104.603,104.29,104.304,104.378,104.391,5440,True
2014,01,06,17,00,00,104.376,104.389,104.376,104.389,103.906,103.92,104.038,104.05,7050,True
2014,01,06,18,00,00,104.035,104.049,104.209,104.223,103.959,103.97,104.178,104.19,3458,True
2014,01,06,19,00,00,104.18,104.19,104.331,104.345,104.178,104.189,104.262,104.275,2821,True
2014,01,06,20,00,00,104.264,104.278,104.289,104.304,104.108,104.122,104.182,104.195,2307,True
2014,01,06,21,00,00,104.185,104.198,104.227,104.245,104.159,104.175,104.204,104.23,1297,True
2014,01,06,22,00,00,104.206,104.23,104.262,104.283,104.141,104.184,104.208,104.256,1620,True
2014,01,06,23,00,00,104.209,104.256,104.282,104.296,104.192,104.206,104.217,104.231,2046,True
2014,01,07,00,00,00,104.215,104.231,104.484,104.501,104.214,104.229,104.38,104.393,4555,True
2014,01,07,01,00,00,104.38,104.392,104.39,104.401,104.17,104.187,104.321,104.333,4418,True
2014,01,07,02,00,00,104.32,104.333,104.387,104.401,104.24,104.253,104.316,104.329,2341,True
2014,01,07,03,00,00,104.318,104.329,104.611,104.634,104.315,104.326,104.544,104.554,3709,True
2014,01,07,04,00,00,104.543,104.557,104.591,104.604,104.384,104.398,104.458,104.471,2854,True
2014,01,07,05,00,00,104.457,104.471,104.588,104.603,104.409,104.421,104.576,104.588,2866,True
2014,01,07,06,00,00,104.574,104.588,104.574,104.588,104.418,104.431,104.422,104.433,2234,True
2014,01,07,07,00,00,104.424,104.434,104.498,104.509,104.328,104.34,104.359,104.37,2460,True
2014,01,07,08,00,00,104.359,104.369,104.411,104.421,104.245,104.256,104.34,104.352,3254,True
2014,01,07,09,00,00,104.34,104.351,104.372,104.385,104.276,104.289,104.335,104.348,2488,True
2014,01,07,10,00,00,104.335,104.347,104.46,104.473,104.327,104.339,104.435,104.448,2706,True
2014,01,07,11,00,00,104.437,104.45,104.471,104.486,104.366,104.38,104.42,104.435,2322,True
2014,01,07,12,00,00,104.42,104.434,104.481,104.492,104.371,104.384,104.433,104.446,2553,True
2014,01,07,13,00,00,104.434,104.448,104.553,104.565,104.37,104.383,104.492,104.503,3685,True
2014,01,07,14,00,00,104.492,104.504,104.63,104.641,104.424,104.436,104.627,104.638,3560,True
2014,01,07,15,00,00,104.624,104.636,104.73,104.742,104.608,104.621,104.651,104.663,4934,True
2014,01,07,16,00,00,104.651,104.661,104.655,104.667,104.526,104.538,104.544,104.555,2684,True
2014,01,07,17,00,00,104.545,104.556,104.552,104.563,104.328,104.341,104.481,104.493,3197,True
2014,01,07,18,00,00,104.48,104.491,104.54,104.552,104.437,104.45,104.494,104.507,2059,True
2014,01,07,19,00,00,104.494,104.506,104.52,104.534,104.438,104.45,104.479,104.491,1792,True
2014,01,07,20,00,00,104.477,104.491,104.553,104.565,104.467,104.48,104.549,104.56,1376,True
2014,01,07,21,00,00,104.55,104.562,104.61,104.638,104.535,104.547,104.577,104.623,1088,True
2014,01,07,22,00,00,104.579,104.623,104.692,104.716,104.457,104.603,104.663,104.69,1878,True
2014,01,07,23,00,00,104.664,104.69,104.728,104.744,104.615,104.633,104.709,104.723,2240,True
2014,01,08,00,00,00,104.708,104.723,104.77,104.787,104.674,104.689,104.708,104.721,3786,True
2014,01,08,01,00,00,104.711,104.724,104.879,104.894,104.655,104.667,104.798,104.81,4435,True
2014,01,08,02,00,00,104.801,104.813,104.869,104.882,104.769,104.784,104.847,104.859,2135,True
2014,01,08,03,00,00,104.846,104.86,104.93,104.943,104.838,104.851,104.903,104.915,2640,True
2014,01,08,04,00,00,104.902,104.913,104.959,104.972,104.836,104.849,104.948,104.961,2378,True
2014,01,08,05,00,00,104.948,104.959,104.994,105.011,104.918,104.931,104.994,105.008,3119,True
2014,01,08,06,00,00,104.994,105.006,104.995,105.008,104.828,104.843,104.908,104.922,2338,True
2014,01,08,07,00,00,104.907,104.923,105.117,105.132,104.901,104.914,105.056,105.07,3210,True
2014,01,08,08,00,00,105.057,105.069,105.06,105.072,104.928,104.942,105.025,105.04,3376,True
2014,01,08,09,00,00,105.025,105.039,105.051,105.064,104.901,104.914,104.928,104.942,2427,True
2014,01,08,10,00,00,104.928,104.94,104.98,104.993,104.656,104.67,104.763,104.776,4422,True
2014,01,08,11,00,00,104.763,104.774,104.823,104.838,104.716,104.729,104.806,104.82,2004,True
