2006-07-02, EUR_USD,sell,1.27890,1.27900,1.27930,1.27795,1.27884,0.02459,0.02184,0.01828,0.02099,0.01218,0.01912,0.02,0.02,0.01,0.02,0.01,0.02,98,98,98,98,98,98,98,96,98,96,98,96,0.01,0.01,0.01,0.01,1.27881,0.01239,524,15291,15479,-2902,-9792,1.26554,1.26624,-0.00070,253.55,1.25070,1.27255,1.27879,1.27281,1.27930,1.27281,1.27943,1.26628,1.91828,1.27574,5.1863,3.4970,3.0542,1.2683,1.6068,1.0769,0.9094,-0.0507,-0.4835,0.0800,49.5,0.9,945
2006-07-03, EUR_USD,buy,1.27900,1.27997,1.28221,1.27626,1.27893,0.01345,0.02557,0.02282,0.02932,0.02196,0.01315,0.01,0.02,0.02,0.02,0.02,0.01,92,96,92,96,92,96,93,97,93,97,93,97,0.02,0.01,0.01,0.01,1.27960,0.01048,3473,524,15291,15479,-2902,1.26776,1.26726,0.00050,212.39,1.24957,1.27529,1.27936,1.27895,1.28221,1.27626,1.28221,1.27626,1.92034,1.27893,3.8250,4.7300,3.3983,2.6000,1.3227,1.4158,1.0263,0.6567,-0.4633,-0.2790,0.9,12.1,14035
2006-07-04, EUR_USD,sell,1.28007,1.27803,1.28215,1.27756,1.28015,-0.00107,0.01151,0.02363,0.02634,0.02738,0.02002,-0.00,0.01,0.02,0.02,0.02,0.02,73,88,86,92,86,92,86,92,87,93,87,93,0.01,0.02,0.01,0.01,1.27894,-0.00047,-8635,3473,524,15291,15479,1.26934,1.26806,0.00128,167.16,1.24883,1.27773,1.27945,1.27948,1.28215,1.27756,1.28221,1.27626,1.92094,1.27955,0.6812,3.0500,3.9333,3.3572,1.2973,1.5792,0.9350,0.8502,-0.6058,-0.2658,12.1,-45.5,10857
2006-07-05, EUR_USD,sell,1.27798,1.27276,1.28381,1.27077,1.27559,-0.00624,-0.00635,0.00624,0.01204,0.02107,0.02211,-0.00,-0.00,0.00,0.01,0.02,0.02,15,60,36,71,65,81,66,82,66,82,69,83,0.00,0.01,0.01,0.01,1.27502,0.00375,-11153,-8635,3473,524,15291,1.26987,1.26840,0.00146,112.30,1.24911,1.27893,1.27633,1.27905,1.28381,1.27077,1.28381,1.27077,1.91919,1.27857,1.1262,0.8750,2.8167,2.5367,2.2727,1.2423,1.1566,0.8881,-0.3696,0.0445,-45.5,-6.4,16024
2006-07-06, EUR_USD,buy,1.27280,1.27738,1.27838,1.27209,1.27495,-0.00259,-0.00161,-0.00172,0.02023,0.01667,0.02570,-0.00,-0.00,-0.00,0.02,0.01,0.02,50,46,50,57,63,71,79,77,80,78,80,79,0.02,0.01,0.01,0.02,1.27631,-0.00444,9158,-11153,-8635,3473,524,1.27102,1.26907,0.00195,98.80,1.24946,1.28083,1.27517,1.27537,1.27838,1.27209,1.28381,1.27077,1.91443,1.27626,-0.9562,-0.1840,-0.1750,1.8406,2.4036,0.8073,0.9113,0.7974,-0.2060,-0.5052,-6.4,51.6,13402
2006-07-07, EUR_USD,buy,1.27738,1.28105,1.28675,1.27666,1.28012,0.00302,0.00108,0.00205,0.02665,0.02389,0.02033,0.00,0.00,0.00,0.02,0.02,0.02,64,43,64,50,64,64,83,76,83,77,84,78,0.02,0.02,0.01,0.02,1.28138,-0.01212,-1617,9158,-11153,-8635,3473,1.27256,1.26996,0.00261,122.94,1.24912,1.28320,1.28046,1.27509,1.28675,1.27509,1.28675,1.27209,1.92509,1.27847,1.1500,0.9100,1.2425,3.1333,2.3436,2.1500,1.5706,1.0479,0.2458,-0.1650,51.6,10.8,12364
2006-07-09, EUR_USD,sell,1.28120,1.28105,1.28214,1.28065,1.28120,0.00829,0.00302,0.00108,0.01453,0.02665,0.02389,0.01,0.00,0.00,0.01,0.02,0.02,64,59,64,59,64,63,83,82,83,82,83,82,0.02,0.02,0.02,0.01,1.28122,-0.00570,-431,-1617,9158,-11153,-8635,1.27387,1.27078,0.00309,104.16,1.24853,1.28547,1.28126,1.27922,1.28214,1.27922,1.28675,1.27666,1.92247,1.28155,-0.4163,-0.0030,-0.0108,1.6928,1.8477,2.3231,0.9053,0.7788,0.5279,-0.3906,10.8,-48.7,931
2006-07-10, EUR_USD,sell,1.28105,1.27378,1.28125,1.27212,1.27633,-0.00361,0.00102,-0.00425,-0.00533,0.00726,0.01937,-0.00,0.00,-0.00,-0.00,0.01,0.02,11,46,18,49,18,49,36,67,62,76,62,76,0.01,0.02,0.02,0.01,1.27523,0.00165,-8723,-431,-1617,9158,-11153,1.27386,1.27100,0.00286,57.94,1.24851,1.28644,1.27705,1.28113,1.28125,1.27212,1.28214,1.27212,1.91731,1.27904,0.7175,-0.5110,-0.1508,0.2022,2.0632,1.5596,0.8353,0.6693,0.6519,-0.5373,-48.7,-19.6,13665
2006-07-11, EUR_USD,sell,1.27372,1.27649,1.27772,1.27062,1.27437,-0.00456,-0.00090,0.00373,-0.00251,-0.00262,0.00997,-0.00,-0.00,0.00,-0.00,-0.00,0.01,36,37,36,39,36,39,36,52,49,65,70,72,0.02,0.01,0.02,0.02,1.27533,-0.00311,8513,-8723,-431,-1617,9158,1.27426,1.27141,0.00285,47.80,1.24861,1.28761,1.27464,1.27741,1.27772,1.27062,1.28125,1.27062,1.91303,1.27543,-2.2575,-0.1310,-1.0133,-0.1750,0.9836,1.2238,1.1825,0.5917,0.4835,-0.5061,-19.6,-21.2,13074
2006-07-12, EUR_USD,sell,1.27643,1.26992,1.27792,1.26764,1.27226,-0.01113,-0.01113,-0.00746,-0.01005,-0.00907,-0.00918,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,15,21,11,22,11,22,11,28,11,41,17,50,0.01,0.01,0.01,0.01,1.27135,-0.00248,-7610,8513,-8723,-431,-1617,1.27359,1.27130,0.00230,23.34,1.25019,1.28724,1.27298,1.27510,1.27792,1.26764,1.27792,1.26764,1.91174,1.27348,-1.0562,-1.7680,-0.0775,-0.4767,-0.1377,1.4892,1.6234,0.6721,0.6262,-0.1877,-21.2,-22.7,13688
2006-07-13, EUR_USD,sell,1.26992,1.26926,1.27304,1.26656,1.26999,-0.00451,-0.01179,-0.01179,-0.00877,-0.01071,-0.00974,-0.00,-0.01,-0.01,-0.01,-0.01,-0.01,18,23,17,21,13,20,13,20,13,25,13,33,0.00,0.01,0.01,0.01,1.26953,0.00498,-2284,-7610,8513,-8723,-431,1.27293,1.27115,0.00178,4.48,1.25168,1.28669,1.26970,1.27318,1.27318,1.26656,1.27792,1.26656,1.90632,1.27129,-2.0537,-1.8210,-2.2867,-1.0133,-0.5695,0.4715,0.7538,0.5433,0.3187,-0.2365,-22.7,-40.7,13811
