year,month,day,hour,minute,second,openBid,openAsk,highBid,highAsk,lowBid,lowAsk,closeBid,closeAsk,volume,complete
2015,07,01,00,00,00,122.386,122.446,122.593,122.616,122.384,122.416,122.525,122.547,2556,True
2015,07,01,01,00,00,122.525,122.548,122.594,122.615,122.463,122.481,122.523,122.538,1168,True
2015,07,01,02,00,00,122.521,122.539,122.532,122.549,122.433,122.451,122.444,122.461,565,True
2015,07,01,03,00,00,122.448,122.465,122.504,122.521,122.439,122.457,122.489,122.506,433,True
2015,07,01,04,00,00,122.493,122.509,122.553,122.569,122.472,122.489,122.493,122.509,451,True
2015,07,01,05,00,00,122.496,122.513,122.662,122.683,122.492,122.509,122.658,122.676,699,True
2015,07,01,06,00,00,122.654,122.673,122.769,122.785,122.623,122.641,122.658,122.675,1004,True
2015,07,01,07,00,00,122.655,122.671,122.701,122.716,122.589,122.606,122.614,122.63,1066,True
2015,07,01,08,00,00,122.613,122.63,122.814,122.833,122.548,122.567,122.811,122.832,1094,True
2015,07,01,09,00,00,122.816,122.834,123.008,123.025,122.8,122.819,122.829,122.846,2472,True
2015,07,01,10,00,00,122.833,122.85,122.948,122.965,122.833,122.85,122.91,122.927,958,True
2015,07,01,11,00,00,122.904,122.924,122.998,123.032,122.869,122.884,122.935,122.951,973,True
2015,07,01,12,00,00,122.939,122.955,123.139,123.22,122.937,122.954,123.002,123.019,2171,True
2015,07,01,13,00,00,123.003,123.019,123.144,123.171,123.002,123.018,123.133,123.17,1204,True
2015,07,01,14,00,00,123.139,123.176,123.227,123.244,122.883,122.899,122.932,122.949,2649,True
2015,07,01,15,00,00,122.933,122.949,123.055,123.071,122.89,122.906,123.016,123.031,1283,True
2015,07,01,16,00,00,123.02,123.035,123.091,123.106,123.014,123.03,123.026,123.04,620,True
2015,07,01,17,00,00,123.025,123.042,123.172,123.189,123.023,123.04,123.138,123.158,782,True
2015,07,01,18,00,00,123.138,123.159,123.183,123.201,123.085,123.102,123.166,123.185,646,True
2015,07,01,19,00,00,123.162,123.181,123.178,123.196,123.122,123.14,123.14,123.16,397,True
2015,07,01,20,00,00,123.144,123.165,123.167,123.193,123.107,123.127,123.158,123.184,524,True
2015,07,01,21,00,00,123.155,123.186,123.169,123.199,123.121,123.155,123.165,123.187,868,True
2015,07,01,22,00,00,123.163,123.188,123.241,123.262,123.15,123.178,123.223,123.238,768,True
2015,07,01,23,00,00,123.22,123.241,123.324,123.342,123.204,123.221,123.324,123.341,517,True
2015,07,02,00,00,00,123.321,123.338,123.417,123.433,123.294,123.31,123.361,123.377,909,True
2015,07,02,01,00,00,123.359,123.373,123.456,123.476,123.353,123.369,123.45,123.468,610,True
2015,07,02,02,00,00,123.455,123.471,123.457,123.471,123.326,123.346,123.349,123.365,555,True
2015,07,02,03,00,00,123.352,123.368,123.378,123.393,123.287,123.303,123.31,123.324,334,True
2015,07,02,04,00,00,123.313,123.329,123.37,123.385,123.295,123.312,123.343,123.359,343,True
2015,07,02,05,00,00,123.341,123.357,123.419,123.433,123.325,123.341,123.37,123.385,606,True
2015,07,02,06,00,00,123.368,123.383,123.44,123.458,123.345,123.361,123.399,123.416,857,True
2015,07,02,07,00,00,123.397,123.413,123.564,123.58,123.372,123.387,123.484,123.5,1044,True
2015,07,02,08,00,00,123.481,123.496,123.589,123.605,123.458,123.474,123.499,123.515,973,True
2015,07,02,09,00,00,123.499,123.516,123.525,123.541,123.409,123.425,123.433,123.45,985,True
2015,07,02,10,00,00,123.43,123.447,123.52,123.537,123.408,123.441,123.471,123.487,755,True
2015,07,02,11,00,00,123.474,123.489,123.531,123.546,123.474,123.489,123.527,123.543,713,True
2015,07,02,12,00,00,123.531,123.545,123.7,123.789,122.952,122.977,123.1,123.118,5489,True
2015,07,02,13,00,00,123.101,123.117,123.142,123.157,122.972,122.99,123.062,123.087,2525,True
2015,07,02,14,00,00,123.063,123.087,123.122,123.137,122.948,122.966,123.054,123.07,2073,True
2015,07,02,15,00,00,123.058,123.074,123.136,123.151,123.026,123.04,123.134,123.151,1161,True
2015,07,02,16,00,00,123.137,123.155,123.172,123.187,123.099,123.115,123.123,123.14,560,True
2015,07,02,17,00,00,123.119,123.136,123.149,123.165,123.066,123.084,123.068,123.085,440,True
2015,07,02,18,00,00,123.068,123.086,123.103,123.12,123.024,123.047,123.069,123.086,555,True
2015,07,02,19,00,00,123.072,123.093,123.118,123.134,123.029,123.047,123.045,123.062,505,True
2015,07,02,20,00,00,123.041,123.058,123.075,123.095,123.025,123.043,123.037,123.086,361,True
2015,07,02,21,00,00,123.041,123.121,123.08,123.126,123.007,123.067,123.054,123.076,436,True
2015,07,02,22,00,00,123.056,123.082,123.074,123.099,123.032,123.053,123.053,123.072,665,True
2015,07,02,23,00,00,123.052,123.073,123.088,123.107,123.033,123.052,123.055,123.072,293,True
2015,07,03,00,00,00,123.055,123.071,123.085,123.102,122.799,122.818,122.968,122.984,1363,True
2015,07,03,01,00,00,122.967,122.981,123.019,123.038,122.904,122.92,122.962,122.977,779,True
2015,07,03,02,00,00,122.96,122.973,123.076,123.093,122.928,122.944,123.071,123.088,826,True
2015,07,03,03,00,00,123.068,123.084,123.133,123.15,123.034,123.05,123.036,123.052,594,True
2015,07,03,04,00,00,123.037,123.052,123.121,123.137,123.02,123.036,123.08,123.097,457,True
2015,07,03,05,00,00,123.078,123.092,123.178,123.194,123.06,123.078,123.084,123.102,738,True
2015,07,03,06,00,00,123.087,123.104,123.175,123.189,123.048,123.065,123.079,123.096,633,True
2015,07,03,07,00,00,123.08,123.095,123.149,123.165,123.019,123.036,123.143,123.16,1092,True
2015,07,03,08,00,00,123.144,123.16,123.145,123.163,123.01,123.025,123.035,123.052,1034,True
2015,07,03,09,00,00,123.032,123.048,123.047,123.063,122.88,122.897,122.931,122.947,1072,True
2015,07,03,10,00,00,122.929,122.944,122.988,123.004,122.885,122.899,122.971,122.986,838,True
2015,07,03,11,00,00,122.968,122.983,122.996,123.013,122.899,122.914,122.906,122.923,628,True
2015,07,03,12,00,00,122.907,122.922,122.914,122.933,122.74,122.761,122.78,122.798,765,True
2015,07,03,13,00,00,122.781,122.797,122.888,122.906,122.596,122.613,122.632,122.65,951,True
2015,07,03,14,00,00,122.633,122.652,122.755,122.772,122.595,122.612,122.694,122.712,831,True
