2015-07-01, USD_JPY,sell,122.42,123.33,123.33,122.40,122.88,0.74,-0.51,-0.27,-0.09,0.56,0.62,0.01,-0.00,-0.00,-0.00,0.00,0.01,174,155,13,101,1,63,89,9,201,95,117,136,-0.00,-0.00,-0.00,0.00,123.10,0.48,25840,8240,-8771,5903,10604,18.83,9.07,9.77,-46.70,122.49,124.12,122.87,122.54,123.33,122.40,123.33,121.94,184.53,122.60,131.3750,-131.6000,-104.3333,-9.6667,10.6364,-86.6154,-2.5313,-109.3571,-66.2692,-23.8710,91.6,-26.6,25868
2015-07-02, USD_JPY,sell,123.33,123.06,123.74,122.96,123.22,0.39,0.47,-0.78,-0.81,-0.36,0.29,0.00,0.00,-0.01,-0.01,-0.00,0.00,84,99,136,121,-21,66,-38,-58,58,-25,117,45,0.00,-0.00,-0.00,-0.00,123.21,0.66,-17323,25840,8240,-8771,5903,18.97,9.14,9.84,-0.00,122.48,124.00,123.27,122.87,123.74,122.87,123.74,122.40,185.22,123.11,137.3750,187.4000,-41.0833,-48.9444,66.9091,12.1923,5.1562,-47.3095,-36.1731,-23.1613,-26.6,-29.2,23747
2015-07-03, USD_JPY,buy,123.06,122.77,123.19,122.60,122.89,0.35,0.10,0.18,-1.09,-1.10,-0.65,0.00,0.00,0.00,-0.01,-0.01,-0.01,105,40,51,65,94,83,-138,-95,-74,-99,24,-63,0.00,-0.00,-0.01,-0.01,122.83,0.83,-8703,-17323,25840,8240,-8771,18.93,9.12,9.82,-66.13,122.46,124.01,122.91,123.20,123.20,122.60,123.74,122.60,184.49,123.12,114.0000,-1.8000,63.0833,-132.4444,-21.2727,-2.3077,-38.7500,-68.3810,-57.5385,-32.2903,-29.2,49.0,20484
2015-07-05, USD_JPY,buy,121.93,122.42,122.46,121.87,122.30,-0.91,0.00,-0.25,-1.17,-1.44,-1.45,-0.01,0.00,-0.00,-0.01,-0.01,-0.01,2,-31,61,-1,11,25,-140,-66,-190,-145,-117,-149,-0.00,-0.00,-0.00,-0.01,122.29,0.72,11315,-8703,-17323,25840,8240,18.89,9.09,9.79,-147.36,122.35,124.01,122.17,122.92,122.92,121.87,123.19,121.87,183.39,122.53,-218.2500,-54.0000,-122.5000,-166.5556,-156.8182,-42.1923,-124.9375,-81.3571,-130.7115,-58.0000,49.0,24.5,12855
2015-07-06, USD_JPY,sell,122.42,122.67,122.93,122.19,122.59,-0.39,-0.66,0.25,-1.18,-0.93,-1.20,-0.00,-0.01,0.00,-0.01,-0.01,-0.01,-36,36,28,1,92,28,-73,15,-102,-31,-154,-109,-0.01,-0.00,-0.00,-0.00,122.61,0.30,8403,11315,-8703,-17323,25840,18.83,9.07,9.77,-82.68,122.28,124.00,122.55,122.18,122.93,122.18,122.93,121.87,184.02,122.36,-204.0000,-80.9000,33.0833,-118.0556,-131.7727,-37.8077,-41.0937,-42.3571,-105.9808,-64.2258,24.5,-13.0,28410
2015-07-07, USD_JPY,sell,122.67,122.54,122.88,122.01,122.48,-0.23,-0.52,-0.79,-0.06,-1.31,-1.06,-0.00,-0.00,-0.01,-0.00,-0.01,-0.01,-10,49,-53,16,14,-16,61,54,-90,-1,-122,-50,-0.01,-0.01,-0.00,-0.00,122.49,0.27,7011,8403,11315,-8703,-17323,18.87,9.09,9.79,-90.48,122.21,124.00,122.53,122.55,122.88,122.01,122.93,122.01,183.89,122.50,-76.1250,-172.6000,-75.2500,8.2222,-97.9545,-100.2692,-20.9062,-23.4286,-105.6923,-70.1452,-13.0,-164.8,33147
2015-07-08, USD_JPY,buy,122.54,120.89,122.56,120.41,121.30,-1.53,-1.88,-2.17,-1.78,-1.70,-2.95,-0.01,-0.02,-0.02,-0.01,-0.01,-0.02,-164,-156,-293,-211,-262,-240,-163,-152,-173,-156,-306,-214,-0.02,-0.02,-0.02,-0.02,121.19,1.01,-26000,7011,8403,11315,-8703,18.85,9.08,9.78,-223.19,121.92,124.03,121.60,122.60,122.60,120.41,122.88,120.41,182.76,121.97,24.0000,-126.0000,-198.0833,-71.0000,-130.4545,-140.1538,-28.2812,-52.6667,-83.9231,-68.6774,-164.8,81.4,47082
2015-07-09, USD_JPY,buy,120.90,121.71,121.81,120.59,121.35,-0.96,-0.72,-1.06,-0.71,-0.96,-0.89,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-65,-13,-26,-42,-153,-81,-28,-87,-70,-57,-56,-51,-0.02,-0.02,-0.02,-0.01,121.45,-0.37,31874,-26000,7011,8403,11315,18.60,8.95,9.64,-182.72,121.77,124.01,121.25,121.72,121.81,120.59,122.56,120.41,182.10,121.34,-279.1250,-129.6000,-229.0000,-102.0000,-90.5000,-165.1538,-100.5000,-94.9524,-108.0769,-92.5806,81.4,109.3,38274
2015-07-10, USD_JPY,buy,121.70,122.80,122.88,121.51,122.34,0.26,0.13,0.37,-0.53,0.38,0.13,0.00,0.00,0.00,-0.00,0.00,0.00,90,127,82,94,156,109,42,18,108,43,54,68,-0.01,-0.01,-0.01,-0.01,122.50,-0.93,26408,31874,-26000,7011,8403,18.72,9.02,9.71,-51.58,121.81,123.89,122.22,121.30,122.88,121.30,122.88,120.59,183.64,121.70,0.1250,-9.3000,70.3333,-50.1111,-28.4545,-85.3077,-81.4375,-75.0952,-49.4808,-96.0161,109.3,32.8,30084
2015-07-12, USD_JPY,buy,122.18,122.50,122.75,122.15,122.51,1.61,-0.03,-0.16,-0.56,-0.83,0.09,0.01,-0.00,-0.00,-0.00,-0.01,0.00,97,108,56,103,42,65,-57,11,11,-21,71,8,-0.00,-0.01,-0.01,-0.01,122.48,0.91,842,26408,31874,-26000,7011,18.89,9.10,9.80,-38.27,121.78,123.87,122.40,122.25,122.75,122.15,122.88,121.51,183.83,122.32,48.7500,-26.1000,-29.5833,-110.3889,1.9091,-4.3462,-101.6875,-39.7619,-41.0385,-94.6129,32.8,110.7,4732
